"location","source","target","id","developer_comments"
"01a_05000.bin.json:2","05000:002","エピローグ","05000:002",""
"01a_05000.bin.json:3","05000:003","――四月の風と七月の太陽が十月の彩りをもたらす。","05000:003",""
"01a_05000.bin.json:6","05000:006","佐和良義宝珠と結ばれた日から七日のときが過ぎた。","05000:006",""
"01a_05000.bin.json:7","05000:007","秋も深まり、黄金色と朱色の葉は木々を彩るよりも地を彩っていた。極彩色の絨毯。","05000:007",""
"01a_05000.bin.json:8","05000:008","微かだけれど確かな変化。","05000:008",""
"01a_05000.bin.json:9","05000:009","七日という時間は大きな――否、小さくても確かな変化を起こしていた。","05000:009",""
"01a_05000.bin.json:10","05000:010","そのひとつは――……","05000:010",""
"01a_05000.bin.json:16","05000:016","宮原","05000:016",""
"01a_05000.bin.json:17","05000:017","お見事。","05000:017",""
"01a_05000.bin.json:20","05000:020","鶴見","05000:020",""
"01a_05000.bin.json:21","05000:021","葵に比べたらまだまだだわ。","05000:021",""
"01a_05000.bin.json:23","05000:023","宮原部長と鶴見副部長。","05000:023",""
"01a_05000.bin.json:24","05000:024","謎を解くための鍵が分からず、心の乱れを正すために弓を引かせて貰ってからちょくちょくと顔を出すようになった。だから気付いたのだけど――……","05000:024",""
"01a_05000.bin.json:26","05000:026","かなん。汗が滲んでるぞ。","05000:026",""
"01a_05000.bin.json:29","05000:029","大丈夫よ。ぁ……。","05000:029",""
"01a_05000.bin.json:31","05000:031","大丈夫と手を振る鶴見副部長を意に返さず、自分の手ぬぐいで子供にするよう丁寧に鶴見副部長の額の汗を拭った。今までは……わたしが所属してた頃はなかった情景。","05000:031",""
"01a_05000.bin.json:32","05000:032","喉が渇かないか。すぐに持ってくるから。","05000:032",""
"01a_05000.bin.json:34","05000:034","お姫様にするようにかいがいしく尽くす宮原部長。凛々しくもさっぱりした気性だから、鶴見副部長と付き合うようになっても“自分に付いてこい”というタイプだと思ったのだけど。","05000:034",""
"01a_05000.bin.json:36","05000:036","そんなに慌てなくても大丈夫よ。もう、ふふっ。","05000:036",""
"01a_05000.bin.json:38","05000:038","幸せそうに微笑む。秋だというのにそこに春が訪れたように。","05000:038",""
"01a_05000.bin.json:39","05000:039","部員皆、付き合っているのは察しているけれど誰も口には出さないようにしているのだという。","05000:039",""
"01a_05000.bin.json:40","05000:040","堅物な宮原部長は二人が交際している事を打ち明けたら公私混同は許さずと、今のような微笑ましい光景は見られないだろうからと。","05000:040",""
"01a_05000.bin.json:42","05000:042","すまない。スポーツドリンクしかないんだけれどいいかな。","05000:042",""
"01a_05000.bin.json:44","05000:044","葵が持ってきてくれたものがいいの。","05000:044",""
"01a_05000.bin.json:46","05000:046","秋に訪れた春。小さいけれど確かな変化。","05000:046",""
"01a_05000.bin.json:47","05000:047","そして、ふたつ目の変化は――","05000:047",""
"01a_05000.bin.json:50","05000:050","新しい友人となった木野ゆり香。","05000:050",""
"01a_05000.bin.json:51","05000:051","彼女とは合唱会を機にかかわり、一度は仲違いしたけれども――宝珠先輩のお陰で友人となることができた。","05000:051",""
"01a_05000.bin.json:52","05000:052","木野さんは合唱会に披露した見事なピアノを――ではなく、数合わせとしてあまり興味のなかった茶道部に籍を置いて貰ったけれど、その茶道に魅せられたらしい。","05000:052",""
"01a_05000.bin.json:55","05000:055","木野","05000:055",""
"01a_05000.bin.json:56","05000:056","部長。茶筅で抹茶を練るときどうやったらもっと上手くできるでしょうか？","05000:056",""
"01a_05000.bin.json:58","05000:058","そう、部活動では一番宝珠先輩へ質問し実践していった。初期メンバーだったわたしやメイよりも熱心で、今では宝珠先輩が一番目を掛けているくらいに。","05000:058",""
"01a_05000.bin.json:60","05000:060","佐和良義流に口を利いて貰ってありがとうございます。","05000:060",""
"01a_05000.bin.json:62","05000:062","更にもっと腕を磨こうと宝珠先輩に頼み込み佐和良義流の門下生――練習生になったとのこと。","05000:062",""
"01a_05000.bin.json:63","05000:063","クラスでは茶道教室のことを話してくれるようになった。今となっては気の置けない友人の一人だ。","05000:063",""
"01a_05000.bin.json:64","05000:064","そして、","05000:064",""
"01a_05000.bin.json:66","05000:066","気の置けない友人といえば、春日恵理。","05000:066",""
"01a_05000.bin.json:67","05000:067","三つ目の変化として挙げたいところだけど……恵理ちゃんに関しては特に変化らしい変化はない。","05000:067",""
"01a_05000.bin.json:68","05000:068","いつも通り登校すると一番に話し掛けてくれて、体育や化学の授業で組まなくちゃいけないときは率先して手を挙げてくれる友人だ。","05000:068",""
"01a_05000.bin.json:69","05000:069","変化がないというと怠惰や勤勉ではないと取られそうだけれど、そこがすごいところでもある。それは変わらぬ自分を持っているということだから。","05000:069",""
"01a_05000.bin.json:70","05000:070","初秋から友人になった彼女だけど、今思えば入学してすぐに色々と話し掛けてくれたのを思い出す。ただ、あの頃はメイが居てくれればいいと自分に壁を作っていたと思う。","05000:070",""
"01a_05000.bin.json:71","05000:071","だから、クラスメイトではあっても友人にはなり得なかった。","05000:071",""
"01a_05000.bin.json:72","05000:072","メイの冤罪事件があって、余裕がなかったわたしへ気に掛けてくれて色々と話すようになってから親密になれたと思う。","05000:072",""
"01a_05000.bin.json:73","05000:073","朗らかでクラス皆から愛されている友人。","05000:073",""
"01a_05000.bin.json:75","05000:075","恵理","05000:075",""
"01a_05000.bin.json:76","05000:076","駅前に美味しいスープカレーのお店見付けたんだ。行こうよアリス。","05000:076",""
"01a_05000.bin.json:78","05000:078","ほとんど毎日、学校帰りの買い食いを誘ってくるのは閉口ものだけど。それと、","05000:078",""
"01a_05000.bin.json:80","05000:080","あ、もちろんメイも誘ったよ！","05000:080",""
"01a_05000.bin.json:82","05000:082","幼馴染みと仲良くなり過ぎなところは、少し嫉妬してしまっているけれど。","05000:082",""
"01a_05000.bin.json:83","05000:083","そう、","05000:083",""
"01a_05000.bin.json:84","05000:084","嫉妬してしまうほどに大切にしている親友。","05000:084",""
"01a_05000.bin.json:85","05000:085","穂高明との関わりは――当たり前のように変化していくことになった。３つ目の悩ましい変化。","05000:085",""
"01a_05000.bin.json:87","05000:087","宝珠先輩と交際すると決めた次の日。","05000:087",""
"01a_05000.bin.json:88","05000:088","多幸感とともにしなければいけないこと――穂高明に佐和良義宝珠と交際し始めたことを告白しなくてはいけないと心に決めたのだ。","05000:088",""
"01a_05000.bin.json:89","05000:089","それもなるべく早く。","05000:089",""
"01a_05000.bin.json:90","05000:090","こういった話は後に延ばせば延ばすほど誤解からの軋轢を生むのが常だし、わたしがメイならやっぱり……早く教えてほしいと思う。","05000:090",""
"01a_05000.bin.json:92","05000:092","だからわたしは、朝の登校で。","05000:092",""
"01a_05000.bin.json:93","05000:093","満員の電車の中で。","05000:093",""
"01a_05000.bin.json:94","05000:094","混雑するバスの中で。","05000:094",""
