"location","source","target","id","developer_comments"
"01a_01400.bin.json:4","01400:004","一章","01400:004",""
"01a_01400.bin.json:5","01400:005","メイ","01400:005",""
"01a_01400.bin.json:6","01400:006","良いこと文？","01400:006",""
"01a_01400.bin.json:8","01400:008","食堂の喧噪にかき消されそうになりながらも、困惑した言葉の震えが感じられた。わたしは“良いこと文”という響きに笑ってしまう。","01400:008",""
"01a_01400.bin.json:13","01400:013","そんなに笑うこと？　良いこと文はアリスが言ったことじゃない。","01400:013",""
"01a_01400.bin.json:16","01400:016","パプリカとエビのクリームパスタを手際よくフォークに絡めると頬張り、責めるような目で言う。確かに出所はわたしだけど、","01400:016",""
"01a_01400.bin.json:18","01400:018","アリス","01400:018",""
"01a_01400.bin.json:19","01400:019","何かすごいほんわかしたイメージがしちゃって、ふふっ！　最初は脅迫文じゃなかったんだ、とかだっけ？","01400:019",""
"01a_01400.bin.json:22","01400:022","昨日、部活に優勝カップを壊したのはあたしじゃないって手紙が届いたって話からでしょ。それでこれがドラマとかなら脅迫文が届くところだよね、って話してアリスが――。","01400:022",""
"01a_01400.bin.json:25","01400:025","脅迫文じゃない、良いこと文だよってなったんだよね。でも、本当に良いこと文じゃない！　メイが壊した犯人じゃないって分かってる人もいるんだよ！","01400:025",""
"01a_01400.bin.json:27","01400:027","わたし一人だけ気炎を上げていると思っていたけど、同じ気持ちの人がいると分かって素直に嬉しいのだ。","01400:027",""
"01a_01400.bin.json:29","01400:029","わたしは笑顔のまま、秋鮭とエリンギの混ぜご飯定食へと箸をつけた。","01400:029",""
"01a_01400.bin.json:30","01400:030","ご飯を頬張ると、バターを絡めている秋鮭とブラックペッパーを振っているエリンギの食感が食を進めた。良いことがあると食事もさらに美味しくなる。","01400:030",""
"01a_01400.bin.json:32","01400:032","でもなぁ……。","01400:032",""
"01a_01400.bin.json:35","01400:035","うん？　何が、でもなぁなの？","01400:035",""
"01a_01400.bin.json:37","01400:037","その手紙を出してくれた人は擁護してくれた訳だけど、まだ部員のほとんどはあたしが犯人だって思ってるわけでしょ。あんまり喜べないっていうか……。","01400:037",""
"01a_01400.bin.json:40","01400:040","『それは……。確かに……』","01400:040",""
"01a_01400.bin.json:42","01400:042","手紙のことが部長やわたしだけではなく、部員皆が知った後も道場内の雰囲気は冷めていた。半信半疑といったところではあったのだ。","01400:042",""
"01a_01400.bin.json:43","01400:043","――食が止まり、眉根を曇らせたことで気をつかったのだろう、メイは脅迫文の反対なら弁護文とかじゃないの、と笑ってみせた。","01400:043",""
"01a_01400.bin.json:45","01400:045","そうだ！　佐和良義先輩、弓道部へ見学にいったんだよね。部の皆どんな風だった？","01400:045",""
"01a_01400.bin.json:48","01400:048","この時期に見学者は普通いないから{訝/いぶか}しがっていたけど――。","01400:048",""
"01a_01400.bin.json:50","01400:050","それだけ？","01400:050",""
"01a_01400.bin.json:53","01400:053","ううん。すごい美人さんだから驚いてたよ。皆、目が釘付けって感じ！","01400:053",""
"01a_01400.bin.json:56","01400:056","やっぱり！　だよね、あんなの美人モデルだっていないレベルだもんね！","01400:056",""
"01a_01400.bin.json:59","01400:059","我が事のように自慢げに言い喜ぶ幼馴染みに――少しだけ胸が苦しくなった。","01400:059",""
"01a_01400.bin.json:61","01400:061","……[#]宮原部長が部活動の説明をしてたけど、緊張してたみたい。","01400:061",""
"01a_01400.bin.json:64","01400:064","あのどしっと構えてる部長がねぇ。そこは見られなかったのが残念。","01400:064",""
"01a_01400.bin.json:66","01400:066","パスタをくるくると巻き頬張りながら言う。わたしは他の部員たちや鶴見副部長も目を合わせたら動じていたことを面白おかしく話した。","01400:066",""
"01a_01400.bin.json:68","01400:068","メイが朗らかに笑い、秋の空のように気持ちが晴れやかになる。","01400:068",""
"01a_01400.bin.json:70","01400:070","それで占えるだけの情報っていうのは揃ったの？","01400:070",""
"01a_01400.bin.json:73","01400:073","良いこと文の……手紙のことがあったから聞けなかったんだ。","01400:073",""
"01a_01400.bin.json:77","01400:077","そうなんだ、と言い急ぎパスタを頬張った。どうしたの？　と目を瞬かせていると、","01400:077",""
"01a_01400.bin.json:78","01400:078","早く食べて茶道部に顔出してみようよ！　佐和良義先輩いるかもだし！","01400:078",""
"01a_01400.bin.json:80","01400:080","と言った。","01400:080",""
"01a_01400.bin.json:81","01400:081","……[#]確かにいるかも。","01400:081",""
"01a_01400.bin.json:83","01400:083","この学食に顔をだしてはいない。かといって佐和良義先輩がクラスメイトとわいわい食べているのも想像できない。なら、茶道部の部室で昼食をとっているのかも、と思った。","01400:083",""
"01a_01400.bin.json:85","01400:085","アリスも早く食べて！　三十秒で支度しなってやつだよ。","01400:085",""
"01a_01400.bin.json:90","01400:090","以前は締め切られていた円い障子が開けられ、昼の穏やかな光が畳へ水たまりのように溢れていた。","01400:090",""
"01a_01400.bin.json:92","01400:092","宝珠","01400:092",""
"01a_01400.bin.json:93","01400:093","お待たせしてしまってすみません。","01400:093",""
"01a_01400.bin.json:96","01400:096","所用を片づけ戻ってきた佐和良義先輩は楚々とわたしたちの元へと歩み、対面するよう座した。","01400:096",""
"01a_01400.bin.json:98","01400:098","今日はお着物じゃないんですね。","01400:098",""
"01a_01400.bin.json:101","01400:101","この後授業がありますから。","01400:101",""
"01a_01400.bin.json:104","01400:104","緊張のあまり馬鹿な質問をしたと思わず舌を出してしまう。隣に座るメイも、","01400:104",""
"01a_01400.bin.json:106","01400:106","茶道部で制服だと何だか違和感がありますね。先輩、着物の方が似合っていますし。","01400:106",""
"01a_01400.bin.json:109","01400:109","ふふっ、ありがとう。","01400:109",""
"01a_01400.bin.json:112","01400:112","微かな笑みで返され幼馴染みは俯く。きっと赤くなった顔を見られたくないからだ。","01400:112",""
"01a_01400.bin.json:113","01400:113","『何か、もう、何か……』","01400:113",""
"01a_01400.bin.json:115","01400:115","胸の辺りがぎゅっとする。","01400:115",""
"01a_01400.bin.json:117","01400:117","あ、あの！　昨日、謎を解決するために部へ行く必要があるとのことだったので、向かいましたが――。","01400:117",""
"01a_01400.bin.json:119","01400:119","解決しましたか？　かしら。","01400:119",""
"01a_01400.bin.json:122","01400:122","はい、と頭を何度も頷かせた。先輩後輩の限りではなく、佐和良義先輩は敬わなくてはならない気持ちになるのだ。","01400:122",""
"01a_01400.bin.json:124","01400:124","彼女は少しだけ困ったように眉根を曇らせた。そして、大よそは解決しましたと告げた。","01400:124",""
"01a_01400.bin.json:125","01400:125","ほ、本当ですか！？　それじゃ――。","01400:125",""
"01a_01400.bin.json:128","01400:128","ですが、まだ謎を開示するわけにはいきません。","01400:128",""
"01a_01400.bin.json:130","01400:130","それはどういうことですか？　と発言する前に言葉尻を遮るように、まだすべての{理/ことわり}が揃っていないのだと言う。","01400:130",""
"01a_01400.bin.json:132","01400:132","理……。","01400:132",""
"01a_01400.bin.json:135","01400:135","この事件にとって――いえ、あまねくすべての事件にとって必要なものがあります。それが何か分かりますか。","01400:135",""
"01a_01400.bin.json:137","01400:137","それは……犯人のことですよね？","01400:137",""
"01a_01400.bin.json:139","01400:139","言いながらも背筋がゾワと毛羽立つ。そうだ。メイが壊していないのなら、誰かメイが持つ前に優勝カップを壊した人がいる{筈/はず}だ。そして、それは――","01400:139",""
"01a_01400.bin.json:141","01400:141","もっとも注目すべき点は動機です。誰がやったのかも重要ですが、何のために行ったのか。","01400:141",""
"01a_01400.bin.json:143","01400:143","優勝カップを壊してやろうという者がいた……？","01400:143",""
"01a_01400.bin.json:145","01400:145","幼馴染みの言葉に悪意を持つ第三者を思い浮かべる。メイへ壊した罪をなすり付けようとした人がいたってこと？","01400:145",""
"01a_01400.bin.json:146","01400:146","そして、それは状況からみて弓道部員の中にいるということ……。","01400:146",""
"01a_01400.bin.json:148","01400:148","穂高さんはいつも三番手に朝の練習へ行っていたのですか。","01400:148",""
