"location","source","target","id","developer_comments"
"01a_01600.bin.json:2","01600:002","一章","01600:002",""
"01a_01600.bin.json:3","01600:003","――真実を伝えると告げた次の日、","01600:003",""
"01a_01600.bin.json:6","01600:006","休日であるその日に、わたしは朝靄が煙る中、校庭を歩んでいた。","01600:006",""
"01a_01600.bin.json:7","01600:007","佐和良義先輩が約束した場所へと向かうために。","01600:007",""
"01a_01600.bin.json:8","01600:008","前日の夜に雨が降った所為か、陽が昇って間もない早朝は靄が深く、視界が怪しい。","01600:008",""
"01a_01600.bin.json:9","01600:009","呼び出された場所――弓道場へ向かっていると、芝生の上を歩いているはずの足音はいつしか聞こえなくなっていた。","01600:009",""
"01a_01600.bin.json:10","01600:010","物音を周りの靄が吸い取っているかのように。時間の流れる音が耳にできそうなほどの沈黙だった。","01600:010",""
"01a_01600.bin.json:11","01600:011","靄の奥に弓道場の屋根を目にし立ち止まると――わたしは佐和良義先輩がいった真実とは何かと考えた。","01600:011",""
"01a_01600.bin.json:14","01600:014","睡眠を奪った真実。","01600:014",""
"01a_01600.bin.json:15","01600:015","佐和良義先輩の言葉は、優勝カップを壊した犯人が分かったと言うことだろう。","01600:015",""
"01a_01600.bin.json:16","01600:016","でも一体どこで真実が分かったのだろう？　わたしと情報は共有していた筈だ。だから裏を返せば、わたしも真実に到達していてもおかしくない。","01600:016",""
"01a_01600.bin.json:17","01600:017","佐和良義先輩との約束の場所へ向かう前に、","01600:017",""
"01a_01600.bin.json:18","01600:018","わたしは自分なりの推理をしてみることにした。","01600:018",""
"01a_01600.bin.json:19","01600:019","そもそもとして事件の起こり、を考えてみよう。","01600:019",""
"01a_01600.bin.json:20","01600:020","壊れていた優勝カップをメイが手に取り、壊したのだと疑われた事件。","01600:020",""
"01a_01600.bin.json:21","01600:021","佐和良義先輩は“犯人”が分かったと言っていた。","01600:021",""
"01a_01600.bin.json:22","01600:022","で、あるなら優勝カップはたまたまでなく明確に壊した者がいるということ。","01600:022",""
"01a_01600.bin.json:23","01600:023","では、何故優勝カップを壊さなくてはならなかったのか、そこから考えてみよう。","01600:023",""
"01a_01600.bin.json:24","01600:024","推理１《優勝カップを壊した動機は？》","01600:024",""
"01a_01600.bin.json:25","01600:025","たまたま壊してしまった偶然によるもの","01600:025",""
"01a_01600.bin.json:27","01600:027","壊さなくてはならない理由があり取っ手を壊した","01600:027",""
"01a_01600.bin.json:29","01600:029","穂高明に罪を着せようとした","01600:029",""
"01a_01600.bin.json:30","01600:030","そう――その方向で考えれば納得ができる。","01600:030",""
"01a_01600.bin.json:31","01600:031","なら、もうひとつ佐和良義先輩が言った注目すべき点。壊したカップの取っ手はどこにやったか？","01600:031",""
"01a_01600.bin.json:32","01600:032","これを考えればおのずと犯人が浮かんでくる。","01600:032",""
"01a_01600.bin.json:33","01600:033","推理２《壊した優勝カップの取っ手の在処は？》","01600:033",""
"01a_01600.bin.json:34","01600:034","取っ手は持ち帰った","01600:034",""
"01a_01600.bin.json:36","01600:036","ゴミ箱に捨てた","01600:036",""
"01a_01600.bin.json:37","01600:037","弓道場内に隠した","01600:037",""
"01a_01600.bin.json:39","01600:039","……状況から考えればそれが正しいだろう。","01600:039",""
"01a_01600.bin.json:40","01600:040","最後に誰が罪を犯したのか。今までの経緯と推察から導き出される答えは――……","01600:040",""
"01a_01600.bin.json:41","01600:041","推理３《優勝カップを壊した犯人は？》","01600:041",""
"01a_01600.bin.json:42","01600:042","弓道部顧問","01600:042",""
"01a_01600.bin.json:44","01600:044","弓道部員","01600:044",""
"01a_01600.bin.json:46","01600:046","外部の者の犯行","01600:046",""
"01a_01600.bin.json:47","01600:047","この中には含まれない","01600:047",""
"01a_01600.bin.json:53","01600:053","アリス","01600:053",""
"01a_01600.bin.json:54","01600:054","……[#]これで正しいと思う。","01600:054",""
"01a_01600.bin.json:56","01600:056","頭の中で自分なりの筋道をたてると、わたしは――どうにもやるせない気分になった。","01600:056",""
"01a_01600.bin.json:57","01600:057","わたしの考えが正しいのなら、解き明かすことでまた別の問題も起こるはずだ。","01600:057",""
"01a_01600.bin.json:58","01600:058","そして、それは――……","01600:058",""
"01a_01600.bin.json:59","01600:059","目の前の白い靄のような気分になったわたしは、頭を振ると待ち合わせている弓道場へと向かった……。","01600:059",""
"01a_01600.bin.json:62","01600:062","――息を殺し、ただ凝っと時を待つ。","01600:062",""
"01a_01600.bin.json:63","01600:063","{射場/しゃじょう}の紅葉の木々へ寄り添うようにして隠れていたわたしは、佐和良義先輩が予言した者を待ち構えていた。","01600:063",""
"01a_01600.bin.json:64","01600:064","昨日、真実を伝えるとの言葉。","01600:064",""
"01a_01600.bin.json:65","01600:065","そして、","01600:065",""
"01a_01600.bin.json:67","01600:067","“一番に弓道場へ訪れた者が咎人”である、と。","01600:067",""
"01a_01600.bin.json:68","01600:068","誰が現れるのか。","01600:068",""
"01a_01600.bin.json:69","01600:069","推察したあの人の顔が浮かび――メイの疑いを晴らしたい気持ちと、現れてほしくない気持ちも浮かぶ。","01600:069",""
"01a_01600.bin.json:71","01600:071","それは怖ろしく大きくわたしの耳に響き、","01600:071",""
"01a_01600.bin.json:72","01600:072","{竦/すく}んでいたわたしは音がやんでしばらくしてから、弓道場の扉を開ける解錠音だと気付いた。","01600:072",""
"01a_01600.bin.json:74","01600:074","そして、扉が開く音が静かに聞こえ――やはり閉める音も密やかだった。気配を殺し、やるべき事を鋭敏に行おうとしているのが分かる。","01600:074",""
"01a_01600.bin.json:76","01600:076","道場の木床の微かに軋む音が聞こえ――人影が現れた。","01600:076",""
"01a_01600.bin.json:77","01600:077","靄は既になく、その者の顔がはっきりと分かる。","01600:077",""
"01a_01600.bin.json:78","01600:078","隣のメイが喉を鳴らす音が聞こえ肝を冷やすけれど――彼女は部活動の用意をするでもなく一直線に歩を進める。と、","01600:078",""
"01a_01600.bin.json:80","01600:080","宝珠","01600:080",""
"01a_01600.bin.json:81","01600:081","――お早いですね。","01600:081",""
"01a_01600.bin.json:83","01600:083","いつの間にか弓道場内へ足を踏み入れていた佐和良義先輩が、彼女へ声を掛けた。","01600:083",""
"01a_01600.bin.json:84","01600:084","分かり易く身を竦ませると、彼女は――","01600:084",""
"01a_01600.bin.json:88","01600:088","“鶴見かなん”は、真昼に幽霊を視た顔つきをした。","01600:088",""
"01a_01600.bin.json:89","01600:089","朝の清廉な道場内とは思えぬ怯えと戸惑いを顔に浮かべながら、たっぷり十を数えるほどの時間が経つと、さっと頬を紅潮させた。","01600:089",""
"01a_01600.bin.json:91","01600:091","鶴見","01600:091",""
"01a_01600.bin.json:92","01600:092","な、何故あなたが此処に？　勝手に入ったんですか！","01600:092",""
"01a_01600.bin.json:94","01600:094","いえ、招かれたのですよ。此処に居るお二人に。","01600:094",""
"01a_01600.bin.json:97","01600:097","目でわたしたちを見遣ると、鶴見副部長もわたしたちが居ることに気付き、紅潮した顔で気色ばんだ。しかし、","01600:097",""
"01a_01600.bin.json:99","01600:099","メイ","01600:099",""
"01a_01600.bin.json:100","01600:100","お久し振りです、鶴見副部長。","01600:100",""
"01a_01600.bin.json:102","01600:102","メイを目にすると怒りの感情は急速に萎み、戸惑いと怯えが再び浮かぶ。","01600:102",""
"01a_01600.bin.json:103","01600:103","そう、","01600:103",""
"01a_01600.bin.json:105","01600:105","察して頂いたようですね、私たちが此処に居る意味を。","01600:105",""
"01a_01600.bin.json:107","01600:107","な、何を……。","01600:107",""
