"location","source","target","id","developer_comments"
"01a_01000.bin.json:3","01000:003","一章","01000:003",""
"01a_01000.bin.json:5","01000:005","[b]アリス","01000:005",""
"01a_01000.bin.json:6","01000:006","[b]色彩に溢れた季節に彼女と出逢った[k]","01000:006",""
"01a_01000.bin.json:9","01000:009","[b]朱く、人の心を見通す瞳を持った人[k]","01000:009",""
"01a_01000.bin.json:12","01000:012","[b]“貴女にとって奪われたくないものは何か”[k]","01000:012",""
"01a_01000.bin.json:15","01000:015","[b]問う、その答えを私は――……[k]","01000:015",""
"01a_01000.bin.json:18","01000:018","――わたし、","01000:018",""
"01a_01000.bin.json:19","01000:019","神田アリスが弓道を始めたのは、{御幸森/みゆきのもり}女学院高等学校に入学してからのことだった。","01000:019",""
"01a_01000.bin.json:22","01000:022","弓道部へ入部した理由は２つある。","01000:022",""
"01a_01000.bin.json:23","01000:023","ひとつは今まで武道というものに触れてこなかったわたしが、学校の少し離れたところにある弓道場に足を踏み入れたときに感じた空気と匂いだった。","01000:023",""
"01a_01000.bin.json:24","01000:024","武道の道場という記号から緊張感のある空気と――","01000:024",""
"01a_01000.bin.json:25","01000:025","春の穏やかな雨が音もなく弓道場を濡らし、弓を射るために開けているところから目にできる青青とした木々が一身に雨を受け、柔らかな土を濡らしていた。","01000:025",""
"01a_01000.bin.json:26","01000:026","ピリとした空気と、雨を通して強く香った木々と土の柔らかな香りがわたしを受け入れてくれた気がしたのだ。{此処/ここ}がわたしの居場所だと。","01000:026",""
"01a_01000.bin.json:27","01000:027","そしてもうひとつは――","01000:027",""
"01a_01000.bin.json:29","01000:029","宮原","01000:029",""
"01a_01000.bin.json:30","01000:030","神田、集中して。","01000:030",""
"01a_01000.bin.json:33","01000:033","部の長である宮原葵先輩の声に背を叩かれ、頭の中に膨らんでいたあの頃の思いを消す。","01000:033",""
"01a_01000.bin.json:34","01000:034","{射法八節/しゃほうはっせつ}に習い、足踏みから始め、胴造りをする。","01000:034",""
"01a_01000.bin.json:35","01000:035","そして、","01000:035",""
"01a_01000.bin.json:36","01000:036","顔を的に向けたまま、左足を的に向かい半歩踏み開き、右足を外に開く。{弓構/ゆがま}えだ。","01000:036",""
"01a_01000.bin.json:37","01000:037","胴に芯を入れたように正し、弓を押すように弦を引いてゆき、矢の一つを添え構えた。","01000:037",""
"01a_01000.bin.json:39","01000:039","的とわたしが繋がった感覚。神経が研ぎ澄まされたことで水を打ったように周りの音が聞こえなくなる。","01000:039",""
"01a_01000.bin.json:40","01000:040","引き絞った姿勢のまま時間が止まり、景色は切り取られた絵画のように静止する。","01000:040",""
"01a_01000.bin.json:41","01000:041","張り詰めた弦は、","01000:041",""
"01a_01000.bin.json:42","01000:042","矢は、","01000:042",""
"01a_01000.bin.json:43","01000:043","緊張を保ち、意志を飛ばすが如く、遠い的へと狙いを付ける。","01000:043",""
"01a_01000.bin.json:44","01000:044","そして、ほんの{刹那/せつな}の間だが、長く思える時を経て――……","01000:044",""
"01a_01000.bin.json:48","01000:048","一条の光の如く、矢は{疾/はし}り―――……","01000:048",""
"01a_01000.bin.json:50","01000:050","的を射抜いたのである。","01000:050",""
"01a_01000.bin.json:52","01000:052","――お見事。","01000:052",""
"01a_01000.bin.json:55","01000:055","アリス","01000:055",""
"01a_01000.bin.json:56","01000:056","ありがとうございます！","01000:056",""
"01a_01000.bin.json:58","01000:058","再び矢を用意しながら応える。部長は的を視、わたしを観た後、なかなか堂に入ってきたと褒めてくれた。","01000:058",""
"01a_01000.bin.json:60","01000:060","いえ、そんな……まだ恰好だけですけど……。","01000:060",""
"01a_01000.bin.json:62","01000:062","半年で此処までになれば大したものだ。今年は１年生が優秀で頼もしいな。","01000:062",""
"01a_01000.bin.json:64","01000:064","部長の言葉に思わず神棚の近くに鎮座したくさん飾られている優勝カップを見てしまう。うちの部は強豪なのだ。","01000:064",""
"01a_01000.bin.json:66","01000:066","『今年も都大会は優勝したし……でも、』","01000:066",""
"01a_01000.bin.json:68","01000:068","今までの{清廉/せいれん}とした空気はなく、胸に虚のようなものが感じられた。あの優秀な成績を収めてきたことを誇るカップに――","01000:068",""
"01a_01000.bin.json:69","01000:069","穂高は――。","01000:069",""
"01a_01000.bin.json:72","01000:072","穂高は神田に何も言っていないのか？","01000:072",""
"01a_01000.bin.json:75","01000:075","何もとは……。","01000:075",""
"01a_01000.bin.json:78","01000:078","それは……分かるだろう。","01000:078",""
"01a_01000.bin.json:81","01000:081","言われぐっと口を{噤/つぐ}んでしまう。わたしがこの部を選んだ２つ目の理由――……","01000:081",""
"01a_01000.bin.json:83","01000:083","メイ……穂高さんとは何も話していません。お休みするのは風邪をひいているからだと言っているのですよね？","01000:083",""
"01a_01000.bin.json:86","01000:086","ああ、病欠扱いだな。","01000:086",""
"01a_01000.bin.json:88","01000:088","そんな理由、嘘と分かっているのにといった風に眉根をひそめる。","01000:088",""
"01a_01000.bin.json:89","01000:089","そうだ。わたしも取って付けた言い訳だと分かっている。でも、","01000:089",""
"01a_01000.bin.json:91","01000:091","『メイが部に来なくなった理由も分かる……』","01000:091",""
"01a_01000.bin.json:93","01000:093","わたしでも来にくくなっただろう。痛くないお腹を探られるのはイヤだ。","01000:093",""
"01a_01000.bin.json:94","01000:094","穂高とは幼馴染みなんだし、会ったら部に顔を出すように話してくれないか。見取り稽古でもいいからって。","01000:094",""
"01a_01000.bin.json:96","01000:096","はい、と頷いてはみせる。けれど、","01000:096",""
"01a_01000.bin.json:98","01000:098","『メイは頑固なところがあるから……』","01000:098",""
"01a_01000.bin.json:101","01000:101","{穂高/ほだか}{明/あきら}、弓道部員でわたしの幼馴染み。","01000:101",""
"01a_01000.bin.json:102","01000:102","大好きなメイが弓道部に入ることを決めたこともわたしが入部を選んだ大きな２つ目の理由だ。","01000:102",""
"01a_01000.bin.json:103","01000:103","でも、理由となった幼馴染みはいない。","01000:103",""
"01a_01000.bin.json:105","01000:105","メイ……。","01000:105",""
"01a_01000.bin.json:107","01000:107","清廉な朝日と目に鮮やかな紅葉を瞳に映しながら、わたしは小さく長い吐息を吐いた……。","01000:107",""
