"location","source","target","id","developer_comments"
"01a_04300.bin.json:2","04300:002","四章","04300:002",""
"01a_04300.bin.json:3","04300:003","――宝珠先輩へ感じていた奇妙な違和感。","04300:003",""
"01a_04300.bin.json:4","04300:004","嫌な予感めいたものも薄れ――日常に埋没していた。","04300:004",""
"01a_04300.bin.json:8","04300:008","微かな違和感は確かにずっと心に留まり続けていたけど、朝靄のように薄く、その存在を霧散していた。そう、","04300:008",""
"01a_04300.bin.json:11","04300:011","恵理","04300:011",""
"01a_04300.bin.json:12","04300:012","それはわたしの中ではお洒落とは呼ばないわ。","04300:012",""
"01a_04300.bin.json:15","04300:015","木野","04300:015",""
"01a_04300.bin.json:16","04300:016","ええ、そうかなぁ。","04300:016",""
"01a_04300.bin.json:18","04300:018","机におしりを乗せた友人と、わたしを挟むようにして語る最近できた友人のかしましさが、靄を遠くに追い払っていたのだ。","04300:018",""
"01a_04300.bin.json:20","04300:020","神田さんはどう思う？","04300:020",""
"01a_04300.bin.json:23","04300:023","アリス","04300:023",""
"01a_04300.bin.json:24","04300:024","う～ん。どうだろう……。","04300:024",""
"01a_04300.bin.json:26","04300:026","彼女たちと友達になってからは読みかけの小説を取り出したり、物思いに耽る暇はない。お洒落について――","04300:026",""
"01a_04300.bin.json:28","04300:028","雑誌の指南を鵜呑みにするのはわたし的に好きじゃないの。別に相手にその靴良いですねって言われたくて履いている訳じゃないから。","04300:028",""
"01a_04300.bin.json:31","04300:031","人の意見はどうでもいい？","04300:031",""
"01a_04300.bin.json:35","04300:035","わたしが良いって思うものが一番良い靴なの。他人が最高だって思っていても、わたしが駄目だと思っていたらそれはお洒落ではないわ。","04300:035",""
"01a_04300.bin.json:37","04300:037","なるほど確かにひとつの見識ではある。","04300:037",""
"01a_04300.bin.json:39","04300:039","恵理ちゃんが確固たるお洒落道を持っていたことに内心驚いていると、教室の前側の席からわっと歓声じみた声があがった。","04300:039",""
"01a_04300.bin.json:41","04300:041","珍しい。","04300:041",""
"01a_04300.bin.json:43","04300:043","木野さんがそう呟いたのもその筈。かしましい歓声の中に級長がいたのだから。","04300:043",""
"01a_04300.bin.json:44","04300:044","彼女と級長は親しい間柄だから、生真面目な彼女が大きな声で喜びの声を上げるのを珍しいと言ったのだろう。","04300:044",""
"01a_04300.bin.json:45","04300:045","どうしたの？","04300:045",""
"01a_04300.bin.json:47","04300:047","さぁ……。若宮さんを囲んで盛りあがっているみたいだけど……。","04300:047",""
"01a_04300.bin.json:49","04300:049","ああ、あれはね。若宮さんの所属している研究会が部に昇格したんだって。","04300:049",""
"01a_04300.bin.json:51","04300:051","事もなげに告げる恵理ちゃんへ木野さんは感心したように目を見張った。さすがクラスの事情通だ。","04300:051",""
"01a_04300.bin.json:52","04300:052","確か、書道研究会だったかな？　それが部への昇格が内定したって。","04300:052",""
"01a_04300.bin.json:54","04300:054","へぇ。書道……。","04300:054",""
"01a_04300.bin.json:56","04300:056","何をやって評価されたかは知らないけど、部になれば予算も部室も貰えるし嬉しいよね。","04300:056",""
"01a_04300.bin.json:58","04300:058","なるほどと歓呼の声をあげている彼女たちを見遣る。","04300:058",""
"01a_04300.bin.json:59","04300:059","と、視線に気付いたのだろう級長がわたしの視線を受け止め、一瞬照れたように笑い、軽く頭を下げた。慌ててわたしも頭を下げる。","04300:059",""
"01a_04300.bin.json:60","04300:060","何か久しぶりに会った親戚同士みたい。","04300:060",""
"01a_04300.bin.json:63","04300:063","ふふっ。","04300:063",""
"01a_04300.bin.json:65","04300:065","距離感はまさしくそれに近いものだ。あまり話した事のないクラスメイト。","04300:065",""
"01a_04300.bin.json:66","04300:066","あ、でも級長の大鳥さんは神田さんとお話したいって言ってたよ。","04300:066",""
"01a_04300.bin.json:68","04300:068","わたしと？","04300:068",""
"01a_04300.bin.json:71","04300:071","うん。大鳥さん可愛いもの好きだから。","04300:071",""
"01a_04300.bin.json:73","04300:073","ああ、なるほどね。","04300:073",""
"01a_04300.bin.json:76","04300:076","可愛いもの好き……。マスコットのような立ち位置ということだろうか？　あんまりクラスで目立つキャラクターではないのだけど。","04300:076",""
"01a_04300.bin.json:77","04300:077","大鳥さんもだけど、神田さんとお友達になりたいって人、クラスに多いと思うよ。","04300:077",""
"01a_04300.bin.json:80","04300:080","友達？　わたしインドア派の根暗人間だよ？","04300:080",""
"01a_04300.bin.json:82","04300:082","その返しができるのは根暗じゃないと思うけどなぁ。まぁ、アリスって可愛いから友達になりたい気持ちは分かるけどね。","04300:082",""
"01a_04300.bin.json:85","04300:085","そう……かなぁ。","04300:085",""
"01a_04300.bin.json:87","04300:087","恵理ちゃんのお世辞に苦笑いで応えた。","04300:087",""
"01a_04300.bin.json:88","04300:088","子供の頃に見た目では苦い思い出がある。根暗なインドア派で済んだのはメイがいてくれたからだ。","04300:088",""
"01a_04300.bin.json:89","04300:089","ぁ……。","04300:089",""
"01a_04300.bin.json:91","04300:091","思わずまた投げかけた視線を受け止め、大鳥さんははにかむように笑み、軽く手を振ってくれた。友人たちの言葉は鵜呑みにはできないけど、悪感情は持たれてないようだ。","04300:091",""
"01a_04300.bin.json:93","04300:093","『宝珠先輩と知り合ってから随分変わったよね……』","04300:093",""
"01a_04300.bin.json:95","04300:095","秋という季節に出逢ってから、わたしの周りは目まぐるしく変化した。","04300:095",""
"01a_04300.bin.json:96","04300:096","弓道部から茶道部へ移ったこと。春から夏を経てまでできなかったクラスでの友人が二人もできたことだ。","04300:096",""
"01a_04300.bin.json:97","04300:097","……そう、変化はあった。","04300:097",""
"01a_04300.bin.json:99","04300:099","朝靄のように薄れてはいても確かにあった変化という名の予感。","04300:099",""
