"location","source","target","id","developer_comments"
"01a_03100.bin.json:2","03100:002","三章","03100:002",""
"01a_03100.bin.json:3","03100:003","まるで遠くからの声に耳を澄ませているように思えた。","03100:003",""
"01a_03100.bin.json:6","03100:006","聴いていますか、と訊ねられたことで水面に滴が落ち、波紋が広がるようにようにしてゆっくりと佐和良義宝珠は覚醒していった。","03100:006",""
"01a_03100.bin.json:7","03100:007","ぼうっと部室を目にし、メイを、恵理ちゃんを、木野さんを流し見してから、わたしを視界に入れると美しい瞳が現実へと戻ってきたのだ。","03100:007",""
"01a_03100.bin.json:10","03100:010","宝珠","03100:010",""
"01a_03100.bin.json:11","03100:011","神田さん……。","03100:011",""
"01a_03100.bin.json:14","03100:014","アリス","03100:014",""
"01a_03100.bin.json:15","03100:015","あの、もしかして調子が悪いのですか？","03100:015",""
"01a_03100.bin.json:18","03100:018","……[#]いえ、そうではないの。ただ少し、","03100:018",""
"01a_03100.bin.json:22","03100:022","そう言い、何故だかわたしの顔を凝っと見詰め――ふっと顔を背けた。","03100:022",""
"01a_03100.bin.json:23","03100:023","……[#]夢のことを思い返していただけ。","03100:023",""
"01a_03100.bin.json:25","03100:025","呟き声を耳にしていたメイは、聞いてたんじゃないですか、と楽しげに声を上げた。","03100:025",""
"01a_03100.bin.json:27","03100:027","メイ","03100:027",""
"01a_03100.bin.json:28","03100:028","今、夢のことを話してたんですよ。恵理の夢が少年みたいな事と、ゆり香の夢が意外だって話してたところなんです。","03100:028",""
"01a_03100.bin.json:31","03100:031","恵理ちゃんは抗議するように手を挙げ、","03100:031",""
"01a_03100.bin.json:33","03100:033","木野さんは恥ずかしそうに俯いた。","03100:033",""
"01a_03100.bin.json:34","03100:034","そう、","03100:034",""
"01a_03100.bin.json:36","03100:036","朝の講堂での一件から二週間ほどのときが過ぎていた。","03100:036",""
"01a_03100.bin.json:37","03100:037","佐和良義宝珠へ流浪の民を二人で演奏したことで――木野さんが抱いていたわだかまりは解けたようだった。","03100:037",""
"01a_03100.bin.json:38","03100:038","後日、いつものように席で本を読む木野さんへ初めて話し掛けた。初めは戸惑っていたけど、本を閉じ、色々なことを語り合った。","03100:038",""
"01a_03100.bin.json:39","03100:039","その所為か読書をする木野さんへ話し掛けてもよいのだという共通認識が生まれ、彼女は友人を増やすことになった。","03100:039",""
"01a_03100.bin.json:40","03100:040","それはわたしにとっての恵理ちゃんのようなものだったのだ。","03100:040",""
"01a_03100.bin.json:41","03100:041","――ともかく、毎日というわけではないけれど、クラスメイトの友人二人は部活動がほぼ終わりになり、歓談の時間になった時をねらい来るようになった。","03100:041",""
"01a_03100.bin.json:43","03100:043","お二人はどんな夢を持っているのかしら。","03100:043",""
"01a_03100.bin.json:46","03100:046","恵理はコーンスープをお腹いっぱい飲むことで――。","03100:046",""
"01a_03100.bin.json:49","03100:049","恵理","03100:049",""
"01a_03100.bin.json:50","03100:050","それは子供の頃の話だって！","03100:050",""
"01a_03100.bin.json:52","03100:052","ゆり香は映画に携わる仕事がしたいって話してたんです。","03100:052",""
"01a_03100.bin.json:55","03100:055","木野","03100:055",""
"01a_03100.bin.json:56","03100:056","……[#]子供みたいな夢ですよね？","03100:056",""
"01a_03100.bin.json:59","03100:059","いいえ、とても素晴らしい夢だわ。","03100:059",""
"01a_03100.bin.json:61","03100:061","淡い笑みに佐和良義先輩の周りが微笑みと同じく淡く輝いたように思える。木野さんも恥ずかしさは残っているけど嬉しそうだ。","03100:061",""
"01a_03100.bin.json:63","03100:063","あの……今みたいな言い方をされるとわたしの立つ瀬がないんですけど……。","03100:063",""
"01a_03100.bin.json:66","03100:066","ぁ、ご、ごめんなさい……！","03100:066",""
"01a_03100.bin.json:70","03100:070","え、いい夢じゃん。すごく分かりやすくて恵理らしいし。","03100:070",""
"01a_03100.bin.json:72","03100:072","わたしらしいってどういう風な目で見てるのかなぁ……！","03100:072",""
"01a_03100.bin.json:74","03100:074","正座したままぐっと身を乗り出す恵理へ、笑いながらのけ反るメイ。部室の中に笑い声が溢れる。","03100:074",""
"01a_03100.bin.json:75","03100:075","穂高さんの夢は何と答えたの。","03100:075",""
"01a_03100.bin.json:78","03100:078","あたしの夢は当たり前のようなもので――。","03100:078",""
"01a_03100.bin.json:81","03100:081","小首を傾げる佐和良義先輩を見、そしてわたしを流し見た。","03100:081",""
"01a_03100.bin.json:83","03100:083","アリスとずっと親友でいられたらいいってことなんですけど……。","03100:083",""
"01a_03100.bin.json:86","03100:086","素晴らしい夢だわ。","03100:086",""
"01a_03100.bin.json:88","03100:088","淡く笑む佐和良義先輩に、やめて自分が情けなくなるから、と恵理ちゃんが呟き笑いを誘った。釣られ笑みをこぼしていた佐和良義先輩はふっと居住まいを正し、","03100:088",""
"01a_03100.bin.json:89","03100:089","――神田さんはどんな夢を持っているの。","03100:089",""
"01a_03100.bin.json:91","03100:091","と訊ねた。","03100:091",""
"01a_03100.bin.json:92","03100:092","イカダでメイと冒険に出る夢","03100:092",""
"01a_03100.bin.json:94","03100:094","後悔のない自分でいること","03100:094",""
"01a_03100.bin.json:96","03100:096","自分の夢を訊ねられてパッと答えられる人がいるだろうか？","03100:096",""
"01a_03100.bin.json:97","03100:097","答えられるとすればそれは夢が目指している職業だった場合と常日頃、軽口のように口にしている事柄だろう。","03100:097",""
"01a_03100.bin.json:98","03100:098","しかし、","03100:098",""
"01a_03100.bin.json:99","03100:099","昔、メイと約束したことを覚えているけれど――。","03100:099",""
"01a_03100.bin.json:102","03100:102","目の前にメイが、","03100:102",""
"01a_03100.bin.json:103","03100:103","幼馴染みがいたことで思いだしたこと。","03100:103",""
"01a_03100.bin.json:105","03100:105","イカダを作って、メイと二人で海に冒険へ出る話をしたことがありました。","03100:105",""
"01a_03100.bin.json:107","03100:107","ああ！　小さいとき話してたよね。宝の地図作って、確か学校の記念碑の裏に埋めた。","03100:107",""
"01a_03100.bin.json:109","03100:109","懐かしさに目を細める幼馴染みへ、幼い夢があったと恵理ちゃんが反撃に出ているのを笑い眺める。","03100:109",""
"01a_03100.bin.json:110","03100:110","……[#]子供の頃の夢。","03100:110",""
"01a_03100.bin.json:112","03100:112","どこか遠くを見詰める佐和良義先輩を見て、この人にも子供の頃はあったんだと奇妙な心持ちになった。","03100:112",""
"01a_03100.bin.json:114","03100:114","夢と問われ――しばし言葉を失ってしまった。","03100:114",""
"01a_03100.bin.json:116","03100:116","難しい質問だったかしら。","03100:116",""
"01a_03100.bin.json:119","03100:119","いえ、そういえばちゃんと考えたことがなかったなって……。","03100:119",""
"01a_03100.bin.json:121","03100:121","まだ両親が同居していた幼い頃は、優秀な姉はどんな道へも進むことができると父は熱を持って夢を話していたけれど――","03100:121",""
"01a_03100.bin.json:123","03100:123","『夢って、イコール進路でいいのかな……？』","03100:123",""
"01a_03100.bin.json:125","03100:125","わたしたちくらいの年齢の子が夢を聞かれたら将来なりたい職業が基本なんだろうけど……。","03100:125",""
"01a_03100.bin.json:127","03100:127","随分悩んでるのね。あ、もしかして口に出すのは恥ずかしい系とか？","03100:127",""
"01a_03100.bin.json:130","03100:130","そういうわけじゃないんだけど……。","03100:130",""
"01a_03100.bin.json:133","03100:133","神田さんは将来の夢はないの？","03100:133",""
"01a_03100.bin.json:135","03100:135","まま目指す職業に定められたようだ。と、","03100:135",""
"01a_03100.bin.json:137","03100:137","『……そういえば、同じく訊ねられたことがあった』","03100:137",""
"01a_03100.bin.json:139","03100:139","この部室で佐和良義先輩に。あの問いとは違うけれど。","03100:139",""
"01a_03100.bin.json:140","03100:140","……[#]後悔なく生きることかな。","03100:140",""
"01a_03100.bin.json:142","03100:142","呟いた言葉は、センテンスが短すぎたのか佐和良義先輩以外、小首を傾げられてしまった。","03100:142",""
"01a_03100.bin.json:144","03100:144","目指している職業とかはないけど……どんな未来の自分でも後悔なく生きたい。ベターでなくベストを尽くしたって自分に言いたいから。","03100:144",""
"01a_03100.bin.json:147","03100:147","おお……！　恰好いい……！","03100:147",""
"01a_03100.bin.json:150","03100:150","さすがは我が幼馴染み。","03100:150",""
"01a_03100.bin.json:153","03100:153","……[#]ちょっとからかってない？","03100:153",""
"01a_03100.bin.json:156","03100:156","そんなことない。神田さんらしい。","03100:156",""
"01a_03100.bin.json:159","03100:159","木野さんが褒めてくれるならいいけど……。","03100:159",""
"01a_03100.bin.json:161","03100:161","本当に思ってるよ！　とメイが、恵理ちゃんも言ってくれ、許しますとわざと横柄に答えた。軽やかな笑い声が響く。","03100:161",""
"01a_03100.bin.json:163","03100:163","後悔なく……。","03100:163",""
"01a_03100.bin.json:165","03100:165","囁くような声はわたしにしか届かなかったけれど、佐和良義先輩が少しだけ表情が明るくなったことを嬉しく思った。","03100:165",""
"01a_03100.bin.json:166","03100:166","恵理以外の夢は叶えるのが大変だよね、とメイが言い大変と言えばと、またぞろ蒸し返されるのが嫌な恵理ちゃんが話題を変えた。","03100:166",""
"01a_03100.bin.json:167","03100:167","大変っていえば、そろそろ魔のマラソン大会が控えてるんだよね。","03100:167",""
"01a_03100.bin.json:170","03100:170","……[#]そうだった。","03100:170",""
"01a_03100.bin.json:173","03100:173","思い出したくなかったな……。","03100:173",""
"01a_03100.bin.json:176","03100:176","え、皆そんなに嫌なの？　マラソンってけっこう愉しいでしょ。ハイになるっていうかさ。","03100:176",""
"01a_03100.bin.json:179","03100:179","それはメイがマラソンが得意だからだよ。普通は嫌なものなの！","03100:179",""
"01a_03100.bin.json:181","03100:181","普通は、という断言は極論かもだけど同意だ。","03100:181",""
"01a_03100.bin.json:182","03100:182","運動系は元々苦手な上に、特に持久力が問われる競技が不得意なわたしは項垂れてしまう。","03100:182",""
"01a_03100.bin.json:184","03100:184","大会もだけれど、練習も嫌だよね……。","03100:184",""
"01a_03100.bin.json:187","03100:187","校庭を何周も走らされるしね……。それに、","03100:187",""
"01a_03100.bin.json:189","03100:189","中学時代をひも解くまでもない。いつもドベを走っていたわたし。やはり今回も……。","03100:189",""
"01a_03100.bin.json:190","03100:190","うん？","03100:190",""
"01a_03100.bin.json:192","03100:192","わたしと同じく苦手な木野さんがいるから最下位は免れるかもしれないと思ってしまった。負の感情に流されてはいけない……！","03100:192",""
"01a_03100.bin.json:194","03100:194","あ、あの佐和良義先輩はマラソン得意なんですか？","03100:194",""
"01a_03100.bin.json:197","03100:197","どうでしょう。私、走ったことがないの。","03100:197",""
"01a_03100.bin.json:199","03100:199","え？","03100:199",""
"01a_03100.bin.json:201","03100:201","確かマラソン大会は１年生だけで、上級生はないんだよ。","03100:201",""
"01a_03100.bin.json:203","03100:203","え、そうなの！　いいなぁ！","03100:203",""
"01a_03100.bin.json:206","03100:206","１年生のときは風邪をひいてしまって、参加できなかったの。","03100:206",""
"01a_03100.bin.json:208","03100:208","残念と眉を{顰/ひそ}める佐和良義先輩へ、","03100:208",""
"01a_03100.bin.json:209","03100:209","風邪！","03100:209",""
"01a_03100.bin.json:212","03100:212","おい。","03100:212",""
"01a_03100.bin.json:215","03100:215","良い考えだと思ったんだけどな、とメイに叱られ萎れる。わたしも、","03100:215",""
"01a_03100.bin.json:216","03100:216","『少しだけいいかもって思った。でも、』","03100:216",""
"01a_03100.bin.json:218","03100:218","自分の信条として、たとえ結果が振るわなかったとしてもベストを尽くすと決めている。マラソン大会も例外じゃない。","03100:218",""
"01a_03100.bin.json:219","03100:219","頑張ってね、神田さん。","03100:219",""
"01a_03100.bin.json:221","03100:221","淡い微笑みに、わたしは空元気で応えた。","03100:221",""
"01a_03100.bin.json:225","03100:225","ハァハァ……げほ、ごほっ！　やっぱり気持ちだけじゃ……ダメだよね……。","03100:225",""
"01a_03100.bin.json:227","03100:227","周回遅れは当然のこと――","03100:227",""
"01a_03100.bin.json:228","03100:228","随分前にゴールを切ったメイが、","03100:228",""
"01a_03100.bin.json:230","03100:230","ラスト！　もう少しだよ！","03100:230",""
"01a_03100.bin.json:232","03100:232","そう、エールを送ってくれるけど。","03100:232",""
"01a_03100.bin.json:233","03100:233","そ、その……最後が、無限に思えるんだって……！","03100:233",""
"01a_03100.bin.json:235","03100:235","わたしの前には誰もいない。同じくらい持久走が苦手だろうと思っていた木野さんも既にゴールしているのだ。","03100:235",""
"01a_03100.bin.json:237","03100:237","四時限目が終わった事を告げる鐘の音が聞こえ――皆に迷惑を掛けているなと思い、心臓が破裂しそうだけど腿をあげ必死に走る。","03100:237",""
"01a_03100.bin.json:238","03100:238","一歩二歩と数え、メイの顔だけを見詰めゴールへ。","03100:238",""
"01a_03100.bin.json:240","03100:240","ッ！　ハァァァ……ッ！","03100:240",""
"01a_03100.bin.json:244","03100:244","何とかゴールし、校庭の芝生へと身を投げ出し転がる。","03100:244",""
"01a_03100.bin.json:245","03100:245","自分の呼吸が耳に{煩/うるさ}い。随分と汗を掻いていたのだと額を拭い気付いた。","03100:245",""
"01a_03100.bin.json:247","03100:247","お疲れ！　頑張ったね。","03100:247",""
"01a_03100.bin.json:249","03100:249","ハァハァ……倒れるなら後ろ向きより、前のめりの精神だよ……！","03100:249",""
"01a_03100.bin.json:252","03100:252","姉の教え？","03100:252",""
"01a_03100.bin.json:254","03100:254","自分の信条だと語るとメイは快活に笑い、タオルを渡してくれた。","03100:254",""
"01a_03100.bin.json:256","03100:256","ん、ハァァァァ……！","03100:256",""
"01a_03100.bin.json:258","03100:258","顔の汗を拭うとさっぱりした心持ちになる。見上げる秋の空と、ほんのりと香る幼馴染みの薫り。","03100:258",""
"01a_03100.bin.json:260","03100:260","『メイの匂いだ……』","03100:260",""
"01a_03100.bin.json:262","03100:262","タオルで拭いながら、匂いを嗅ぐ。ほっと安堵する大好きな匂いだ。","03100:262",""
"01a_03100.bin.json:264","03100:264","合同練習でも１位だし、やっぱりすごいねメイは。","03100:264",""
"01a_03100.bin.json:266","03100:266","二組合同練習だったけど、ウチとアリスのクラスには陸上部の推薦選手はいないからまだまだだよ。とりあえず上位入賞はしたいけどね。","03100:266",""
"01a_03100.bin.json:270","03100:270","タオルを返しながら、絶対大丈夫だとわたしが太鼓判を押す。笑い、わたしが拭いたタオルでメイも首元を、額を拭いた。","03100:270",""
"01a_03100.bin.json:272","03100:272","でも、あたしって運がないから当日風邪とかひきそうなんだよなぁ。今までも割とそういうことあるし。","03100:272",""
"01a_03100.bin.json:275","03100:275","そうだっけ？","03100:275",""
