"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_03000.bin.json:3","三章","第三章","03000:003","False","","","

第三章

三章"
"01a_03000.bin.json:5","[b]アリス","[b]爱丽丝","03000:005","False","","","

[b]爱丽丝

[b]爱丽丝"
"01a_03000.bin.json:6","[b]姉はかつて妹を月だと喩えた[k]","[b]姐姐曾把妹妹比喻成月亮[k]","03000:006","False","","","爱丽丝

[b]姐姐曾把妹妹比喻成月亮[k]

[b]姐姐曾把妹妹比作月亮[k]"
"01a_03000.bin.json:9","[b]太陽である姉の対比としての月、[k]","[b]与作为太阳的姐姐相对比，[k]","03000:009","False","","","爱丽丝

[b]作为太阳的姐姐对比的月亮，[k]

[b]作为太阳的姐姐对比的月亮，[k]"
"01a_03000.bin.json:12","[b]夜だけにしか輝けない月光[k]","[b]月亮只在夜晚发出月光[k]","03000:012","False","","","爱丽丝

[b]只在夜晚发光的月光[k]

[b]只有夜晚才能发光的月光[k]"
"01a_03000.bin.json:15","[b]陽が出ているときはうっすらとしか、[k]","[b]太阳出来的时候只能看见一点点，[k]","03000:015","False","","","爱丽丝

[b]太阳出来的时候只有一点点，[k]

[b]太阳出来的时候，只是淡淡的。[k]"
"01a_03000.bin.json:18","[b]その存在を――顔を覗かせてはいない[k]","[b]它的存在——无法露出脸[k]","03000:018","False","","","爱丽丝

[b]那个存在——没有露出脸[k]

[b]它的存在——没有露出脸来[k]"
"01a_03000.bin.json:21","[b]月は誰かの光を受けてしか輝けないのだろうか[k]","[b]月亮只能接受别人的光芒而发光吗？[k]","03000:021","False","","","爱丽丝

[b]月亮只能受到别人的光芒而发光吗？[k]

[b]月亮只有在别人的照耀下才会发光吗[k]"
"01a_03000.bin.json:24","[b]これから紡がれるのは――[k]","[b]接下来将要叙说的是——[k]","03000:024","False","","","爱丽丝

[b]接下来将要叙说的是——[k]

[b]接下来要纺的是——[k]"
"01a_03000.bin.json:27","[b]報われなくとも足掻こうとする者たちのお話[k]","[b]即使没有回报也要挣扎的人们的故事[k]","03000:027","False","","","爱丽丝

[b]即使没有回报也要挣扎的人们的故事[k]

[b]即使没有回报也要努力的人的故事[k]"
"01a_03000.bin.json:30","――夢の中で目を覚ました。","——在梦中醒来了。","03000:030","False","","","

——在梦中醒来了。

——在梦中醒来。"
"01a_03000.bin.json:32","何度も繰り返し視る悪夢。","反复看的噩梦。","03000:032","False","","","

反复看的噩梦。

做了无数次噩梦。"
"01a_03000.bin.json:33","鮮やかな朱色の振り袖を着た幼い私を、“私”は俯瞰で見下ろしていた。","“我”俯瞰着穿着鲜艳朱红色长袖和服的年幼的我。","03000:033","False","","","

“我”俯瞰着穿着鲜艳朱红色长袖和服的年幼的我。

“我”俯瞰着穿着鲜艳朱红色长袖的年幼的我。"
"01a_03000.bin.json:34","幼い私は怯えながらお歴々が品定めをする中、試験に挑んでいる。","年幼的我一边害怕一边在名流的评定中，挑战着考试。","03000:034","False","","","

年幼的我一边害怕一边在历々品评中，挑战着考试。

年幼的我怯生生地在众人的评判中挑战考试。"
"01a_03000.bin.json:35","落ち着いた色彩の茶室に、朱の私、庭には赤、青、白、紫色の紫陽花が怯える私を覗いていた。","色彩沉稳的茶室里，朱红色的我，庭院里红、蓝、白、紫色的紫阳花，都在窥视着胆怯的我。","03000:035","False","","","

色彩沉稳的茶室里，朱红色的我，庭院里红、蓝、白、紫色的紫阳花，都在窥视着胆怯的我。

我在一个色彩沉稳的茶室里，朱红色，蓝色，白色，紫色的紫阳花在院子里，我害怕。"
"01a_03000.bin.json:36","先ずは一人目、","首先是第一个人，","03000:036","False","","","

首先是第一个人，

首先是第一个，"
"01a_03000.bin.json:37","佐和良義流の所作で茶を点てていく。","以佐和良义流的举止点茶。","03000:037","False","","","

以佐和良义流的举止点茶。

以佐和良义流的举止来点茶。"
"01a_03000.bin.json:38","茶碗へ入れていた抹茶へ少しの水を入れ、怖々とした気持ちを察せられぬよう抹茶を茶筅で練る。","往茶碗里的抹茶里加少许水，为了不让人察觉到害怕的心情，用茶筅刷抹茶。","03000:038","False","","","

往茶碗里的抹茶里加少许水，为了不让人察觉到害怕的心情，用茶筅刷抹茶。

在碗里的抹茶里加入一点点水，为了不让人察觉到恐惧的心情，用茶匙搅拌抹茶。"
"01a_03000.bin.json:39","練り終えた幼い私はお湯を静かに注ぎ、茶筅で泡立て点てる。","揉好后，年幼的我轻轻地注入热水，用茶筅刷起泡沫。","03000:039","False","","","

揉好后，年幼的我轻轻地注入热水，用茶筅刷起泡沫。

揉好的我静静地倒热水，用茶匙起泡。"
"01a_03000.bin.json:40","――お手前頂戴します","——我收下了。","03000:040","False","","","

——我收下了。

——请您自吹自擂"
"01a_03000.bin.json:42","茶碗を受け取った試験役の声が届き、安堵した幼い私を見下ろしながら続く言葉に備え体を強張らせた。","收到茶碗的试验人员的声音传来，一边俯视放心的年幼的我，一边为接下来的语言做准备，身体变得很坚强。","03000:042","False","","","

收到茶碗的试验人员的声音传来，一边俯视放心的年幼的我，一边为接下来的语言做准备，身体变得很坚强。

接过饭碗的考官的声音传来，我放下心来，低头看着年幼的我，为了接下来的话，我绷紧了身体。"
"01a_03000.bin.json:44","[b]“……まだ不器用なら可愛げがあったが”[k]","[b]“……要是还不中用的话，还挺可爱的。”[k]","03000:044","False","","","

[b]“……要是还不中用的话，还挺可爱的。”[k]

[b]“……如果还笨拙的话会很可爱”[k]"
"01a_03000.bin.json:45","望まれない忌み子。幼い私へと呟かれた言葉。","不被期望的忌讳子。对年幼的我嘟囔的话。","03000:045","False","","","

不被期望的忌讳子。对年幼的我嘟囔的话。

不被希望的忌子。对年幼的我低语。"
"01a_03000.bin.json:46","ともすれば聞き取れないほどの囁き声は、幼い私の心を、","轻声细语得听不见，把我幼小的心，","03000:046","False","","","

轻声细语得听不见，把我幼小的心，

那几乎听不见的低语，深深地打动了我幼小的心灵。"
"01a_03000.bin.json:47","……いいえ、“私”の心を千々に乱した。","……不，我的心千差万千。","03000:047","False","","","

……不，我的心千差万千。

……不，是扰乱了“我”的心。"
"01a_03000.bin.json:50","[b]“なまじ才能があるだけ不憫よな……”[k]","[b]“正因为有了口才才才可怜啊……”[k]","03000:050","False","","","

[b]“正因为有了口才才才可怜啊……”[k]

[b]“有这样的才能，真是可怜啊……”[k]"
"01a_03000.bin.json:51","私という存在を無いように――まるで壁に話しかけるかのような無機質な声にたじろぎ、震える。","仿佛我这个存在是不存在的一样——就像对着墙壁说话一样冷冰冰的声音，让她有些畏缩、颤抖。","03000:051","False","","","

仿佛我这个存在是不存在的一样——就像对着墙壁说话一样冷冰冰的声音，让她有些畏缩、颤抖。

就像没有我这样的存在一样——被简直就像是在和墙壁说话一样无机质的声音吓得发抖。"
"01a_03000.bin.json:52","何度となく悪夢を経験している私は、幼い私が茶碗を畳の上に落としてしまうのを居たたまれない心持ちで眺めていた。","经历过无数次噩梦的我，看着年幼的我把茶杯掉在榻榻米上，心情十分不安。","03000:052","False","","","

经历过无数次噩梦的我，看着年幼的我把茶杯掉在榻榻米上，心情十分不安。

经历了无数次噩梦的我，怀着无法被折叠的心情眺望着年幼的我把茶碗掉在榻榻米上。"
"01a_03000.bin.json:53","震える幼い私は酷く痛ましく、できる事ならば抱きしめてやりたいと思う。","颤抖的我非常的痛苦，如果可以的话我想拥抱她。","03000:053","False","","","

颤抖的我非常的痛苦，如果可以的话我想拥抱她。

我幼小的身体在颤抖，我感到非常心痛，如果可能的话，我想抱紧她。"
"01a_03000.bin.json:56","感情の分水嶺を越えた幼い私は母の元へ行き抱きつくと、背中を撫でて貰った。","跨越感情分水岭的幼小的我去母亲身边抱住，得到了抚摸我的后背。","03000:056","False","","","

跨越感情分水岭的幼小的我去母亲身边抱住，得到了抚摸我的后背。

年幼的我越过了感情的分水岭，走到母亲身边，抱住她，抚摸着她的背。"
"01a_03000.bin.json:57","この時までは……母の愛情を疑うことはなかった。","到这个时候为止……我没有怀疑过母亲的爱情。","03000:057","False","","","

到这个时候为止……我没有怀疑过母亲的爱情。

到这时为止……我从来没有怀疑过母亲的爱。"
"01a_03000.bin.json:58","けれど、","但是，","03000:058","False","","","

但是，

但是"
"01a_03000.bin.json:61","[b]“そんな目ならば無ければ良かったのに”[k]","[b]“如果没有那样的眼睛就好了。”[k]","03000:061","False","","","

[b]“如果没有那样的眼睛就好了。”[k]

[b]“要是没有那样的眼睛就好了。”[k]"
