"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_02100.bin.json:2","二章","第二章","02100:002","False","","","

第二章

第二章"
"01a_02100.bin.json:3","講堂の大きな窓から差す陽射しはとても暖かだった。","礼堂大窗户的阳光很暖和。","02100:003","False","","","

礼堂大窗户的阳光很暖和。

从礼堂的大窗户射进来的阳光非常温暖。"
"01a_02100.bin.json:4","次に来る季節を思わせるひやりとした冷たさはなく、祝福のように幾筋の光の束がわたしたちへと射し、暖かに包み込んだ。","没有让人联想到下一个季节的寒冷，像祝福一样，几束光射向我们，温暖地包围着。","02100:004","False","","","

没有让人联想到下一个季节的寒冷，像祝福一样，几束光射向我们，温暖地包围着。

没有让人联想到即将到来的季节的冰冷，而是祝福似的几束光射向我们，温暖地包裹着我们。"
"01a_02100.bin.json:8","講堂へと合唱の声は高く低く、伸びやかにリズムをとって響く。","合唱的声音很高很低，节奏很舒展地回响着。","02100:008","False","","","

合唱的声音很高很低，节奏很舒展地回响着。

合唱的声音高亢低沉，节奏舒展。"
"01a_02100.bin.json:9","皆での合唱は続き、そしてソプラノリーダーであるわたしのソロと為った。","大家的合唱继续着，然后是作为女高音领队的我的独唱。","02100:009","False","","","

大家的合唱继续着，然后是作为女高音领队的我的独唱。

大家继续合唱，最后由我这个女高音领队独唱。"
"01a_02100.bin.json:10","“流浪の民”の歌詞を光芒に包まれながら一人歌い上げると、アルト・テノール・バスと続き歌唱する。","在光芒包围下，一个人唱出《流浪的人们》的歌词，接着与女低音·男高音·巴士继续歌唱。","02100:010","False","","","

在光芒包围下，一个人唱出《流浪的人们》的歌词，接着与女低音·男高音·巴士继续歌唱。

在光芒的笼罩下独自唱出《流浪的人们》的歌词后，与男高音男低音一起演唱。"
"01a_02100.bin.json:11","幾度かのソロを歌い、皆の合唱となりそして――……","唱了好几次独唱，变成大家的合唱，然后——……","02100:011","False","","","

唱了好几次独唱，变成大家的合唱，然后——……

唱了几次独唱，成为大家的合唱——……"
"01a_02100.bin.json:12","じょじょに声量をあげ高々に曲名を歌い上げ、最後の鍵盤の一音が水面に落ちた波紋のように広がり消えると――初めて最後まで歌いきることができたのだ。","渐渐地提高了音量高歌了曲名，最后一个键盘的一声像落在水面的波纹一样扩散消失的话——第一次唱到了最后。","02100:012","False","","","

渐渐地提高了音量高歌了曲名，最后一个键盘的一声像落在水面的波纹一样扩散消失的话——第一次唱到了最后。

渐渐地提高音量，高高地唱出歌名，最后琴键上的一个音就像落在水面上的波纹一样扩散消失——这是她第一次唱到最后。"
"01a_02100.bin.json:13","音楽教師が手を叩き、良く出来ましたと褒めたことで緊張は解け、わっとクラス皆の声が上がった。","音乐老师拍手称赞做得很好，紧张感消除了，班级里的大家的声音一下子高涨起来。","02100:013","False","","","

音乐老师拍手称赞做得很好，紧张感消除了，班级里的大家的声音一下子高涨起来。

音乐老师拍手称赞说做得很好，紧张的气氛消失了，全班同学都“哇”地叫了起来。"
"01a_02100.bin.json:15","クラスメイトＡ","同班同学Ａ","02100:015","False","","","

同班同学Ａ

Ａ同学"
