"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_01600.bin.json:2","一章","第一章","01600:002","False","","","

第一章

一章"
"01a_01600.bin.json:3","――真実を伝えると告げた次の日、","——宣告传达真相的第二天，","01600:003","False","","","

——宣告传达真相的第二天，

——告诉她真相的第二天，"
"01a_01600.bin.json:6","休日であるその日に、わたしは朝靄が煙る中、校庭を歩んでいた。","在休息日的那天，我在晨霭中，走在校园里。","01600:006","False","","","

在休息日的那天，我在晨霭中，走在校园里。

那天是休息日，我在晨雾中漫步在校园里。"
"01a_01600.bin.json:7","佐和良義先輩が約束した場所へと向かうために。","为了前往和佐和良义前辈约定的地方。","01600:007","False","","","

为了前往佐和良义前辈约定的地方。

为了去佐和良义前辈约定的地方。"
"01a_01600.bin.json:8","前日の夜に雨が降った所為か、陽が昇って間もない早朝は靄が深く、視界が怪しい。","也许是因为前一天晚上下雨的缘故吧，太阳刚升起不久的清晨雾霭重重，视野很模糊。","01600:008","False","","","

也许是因为前一天晚上下雨的缘故吧，太阳刚升起不久的清晨雾霭很深，视野很奇怪。

可能是因为前一天晚上下过雨的缘故，太阳升起后不久的清晨，雾霭重重，视野很模糊。"
"01a_01600.bin.json:9","呼び出された場所――弓道場へ向かっていると、芝生の上を歩いているはずの足音はいつしか聞こえなくなっていた。","在我朝被叫去的地方——射箭场走去时，不知不觉间，走在草坪上的脚步声就听不见了。","01600:009","False","","","

被叫出的地方——一去弓道场，不知什么时候就听不到应该在草坪上行走的脚步声。

朝被叫去的地方——射箭场走去时，不知不觉间，原本应该走在草坪上的脚步声听不见了。"
"01a_01600.bin.json:10","物音を周りの靄が吸い取っているかのように。時間の流れる音が耳にできそうなほどの沈黙だった。","就像周围的雾霭把声音吸走了一样。沉默得仿佛能听到时间流逝的声音。","01600:010","False","","","

就像周围的雾霭在吸着声音一样。沉默得仿佛能听到时间流逝的声音。

就像周围的烟雾吸走了声音一样。沉默得仿佛能听到时间流逝的声音。"
"01a_01600.bin.json:11","靄の奥に弓道場の屋根を目にし立ち止まると――わたしは佐和良義先輩がいった真実とは何かと考えた。","当我在雾霭深处看到弓道的屋顶停下脚步时——我在思考佐和良义前辈所说的真相是什么。","01600:011","False","","","

在雾霭深处看到弓道场的屋顶停下脚步——我想佐和良义前辈所说的真相是什么。

当我在雾霭深处看到弓道的屋顶停下脚步时——我在思考佐和良义前辈所说的真相是什么。"
"01a_01600.bin.json:14","睡眠を奪った真実。","夺走睡眠的真相。","01600:014","False","","","

夺走睡眠的真实。

剥夺睡眠的真相。"
"01a_01600.bin.json:15","佐和良義先輩の言葉は、優勝カップを壊した犯人が分かったと言うことだろう。","佐和良义前辈的话，大概是说她知道了破坏冠军奖杯的犯人吧。","01600:015","False","","","

佐和良义前辈的话，大概是说她知道了破坏冠军奖杯的犯人吧。

佐和良义前辈的话，应该是知道了破坏冠军奖杯的犯人吧。"
"01a_01600.bin.json:16","でも一体どこで真実が分かったのだろう？　わたしと情報は共有していた筈だ。だから裏を返せば、わたしも真実に到達していてもおかしくない。","但究竟是在哪里得知真相的呢？她应该和我共享了情报。所以反过来说，我也到达真相也不奇怪。","01600:016","False","","","

但是到底在哪里知道了真相呢？应该和我共享了信息。所以反过来说，我也达到了真实也不奇怪。

但究竟是在哪里得知真相的呢？应该和我共享过情报。所以反过来说，我达到真实也不奇怪。"
"01a_01600.bin.json:17","佐和良義先輩との約束の場所へ向かう前に、","在前往与佐和良义前辈约定的地点之前，","01600:017","False","","","

在去和佐和良义前辈约定的地方之前，

在前往与佐和良义前辈约定的地点之前，"
"01a_01600.bin.json:18","わたしは自分なりの推理をしてみることにした。","我决定做出自己的推理。","01600:018","False","","","

我做出了自己的推理。

我决定做自己的推理。"
"01a_01600.bin.json:19","そもそもとして事件の起こり、を考えてみよう。","首先，来思考一下事件的发生。","01600:019","False","","","

让我们来考虑一下事件的发生吧。

首先，我们来思考一下事件的发生。"
