"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_01700.bin.json:2","一章","第一章","01700:002","False","","","

第一章

一章"
"01a_01700.bin.json:3","弓道場での一件から三日が過ぎた。","距离发生在射箭场上的那件事已经过去三天了。","01700:003","False","","","

距离发生在射箭场上的那件事已经过去三天了。

从弓道场发生的一件事开始已经过了三天了。"
"01a_01700.bin.json:6","穂高明に掛かっていた疑いは解け、わたしたちの望む通りの結果になった。","穗高明身上的嫌疑解开了，结果也如我们所愿。","01700:006","False","","","

穗高明身上的嫌疑解开了，结果也如我们所愿。

穗高明的疑虑解开了，结果正如我们所期望的那样。"
"01a_01700.bin.json:7","幼馴染みの誤解を解いた先には少しのほろ苦さを残す結末になったけれど、概ねうまい具合に回ったのだろう。","虽然消除了对童年好友的误解，最后还是留下了些许苦涩，但大致上还是转得很好吧。","01700:007","False","","","

虽然在解开童年好友的误解之后会留下一点微苦的结局，但大概是顺利地转了吧。

虽然消除了对童年好友的误解，最后还是留下了些许苦涩，但大致上还是转得很好吧。"
"01a_01700.bin.json:8","登校し、授業を受け、美味しいランチを食べて、部活に勤しむ。","上学，上课，吃美味的午餐，参加社团活动。","01700:008","False","","","

上学，上课，吃美味的午餐，参加社团活动。

上学，上课，吃好吃的午餐，在社团活动中工作。"
"01a_01700.bin.json:9","いつもと変わらぬ日常。","一如既往的日常。","01700:009","False","","","

一如既往的日常。

和往常一样的日常。"
"01a_01700.bin.json:10","しかし、大きく変化したことが３つほどあった。","但是，有三件事发生了巨大的变化。","01700:010","False","","","

但是，有三件事发生了巨大的变化。

但是，有３个大的变化。"
"01a_01700.bin.json:11","ひとつは、穂高明が正式に弓道部を辞めたこと。","其中一个是穗高明正式从弓道部退部。","01700:011","False","","","

其中一个是穗高明正式退部弓道部的工作。

一是穗高明正式退出弓道部。"
"01a_01700.bin.json:12","すべての疑いは解けたのだから部に戻っても良かった。辞めるというメイを宮原部長や鶴見副部長も随分と止めたのだ。","既然所有的怀疑都解除了，回到社团也未尝不可。宫原部长和鹤见副部长都极力阻止小明退部。","01700:012","False","","","

既然所有的怀疑都解除了，回到社团也未尝不可。宫原部长和鹤见副部长都极力阻止她退部。

所有的疑问都解开了，可以回到社团。宫原部长和鹤见副部长也很快就停止了退部的小明。"
"01a_01700.bin.json:13","しかし、退部届を出したときに心は既に決まっていたのだという。辞める気持ちも疑いを掛けられたのは切っ掛けではあったけれど――決めたのはまったく別の理由だと。","但是，据说提交退部申请的时候，她已经下定了决心。退部的心情也受到了怀疑——但决定退部的理由完全不同。","01700:013","False","","","

但是，据说提交退部申请的时候，心已经决定了。退部的心情也被怀疑是迫切的，但是决定的完全是别的理由。

但是，据说递交退部申请的时候就已经下定了决心。退部的心情也受到了怀疑——但决定退部的理由完全不同。"
"01a_01700.bin.json:14","さっぱりした表情のメイへ二人とも納得するしかなかったのである。","小明一脸轻松的表情，让两人都只能接受。","01700:014","False","","","

小明一脸轻松的表情，让两人都只能接受。

两个人都只能接受表情清爽的小明。"
"01a_01700.bin.json:15","そしてふたつ目の変化。","然后第二个变化。","01700:015","False","","","

然后第二个变化。

第二个变化。"
"01a_01700.bin.json:16","それはわたし、神田アリスも弓道部を辞したのだ。","那是我，神田爱丽丝也从弓道部退部。","01700:016","False","","","

那是我，神田爱丽丝也退部了弓道部的工作。

那是因为我，神田爱丽丝也退部了弓道部的工作。"
