"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_04100.bin.json:2","四章","第四章","04100:002","False","","","

第四章

第四章"
"01a_04100.bin.json:3","夕映えの射す教室で、わたしは佐和良義宝珠に対する気持ちに気づく事ができた。","在夕阳映照下的教室里，我发现了对佐和良义宝珠的心情。","04100:003","False","","","

在夕阳映照下的教室里，我发现了对佐和良义宝珠的心情。

在夕阳映照的教室里，我发现了对佐和良义宝珠的感情。"
"01a_04100.bin.json:4","口に出して言ったことで気持ちを言語化することができたのだ。はっきりと好きなのだと。","说出口的话能把心情用语言表达出来。明确地说喜欢。","04100:004","False","","","

说出口的话能把心情用语言表达出来。明确地说喜欢。

因为说了之后，心情就语言化了。清楚地喜欢。"
"01a_04100.bin.json:5","メイと並ぶほどの好意。しかしそれは幼馴染みとは別のベクトルを向いた気持ちだった。","和小明一样的好意。但是那是面向与童年好友不同矢量的心情。","04100:005","False","","","

和小明一样的好意。但是那是面向与童年好友不同矢量的心情。

和小明一样的好意。但那是一种与童年好友不同的心情。"
"01a_04100.bin.json:6","厭らしい気持ちを抱え、宝珠先輩へ向き合おうとしたけれど――……","我带着厌恶的心情，想要面对宝珠前辈——……","04100:006","False","","","

我带着厌恶的心情，想要面对宝珠前辈——……

抱着厌恶的心情，想面对宝珠前辈——……"
"01a_04100.bin.json:9","次の日から雨が降り、部は休みとなった。","第二天开始下雨，社团放假。","04100:009","False","","","

第二天开始下雨，社团放假。

第二天开始下雨，部休息了。"
"01a_04100.bin.json:10","理由は特に明かされることはなかった。ただお休みだと。","理由并没有特别公开。只是休息的话。","04100:010","False","","","

理由并没有特别公开。只是休息的话。

理由没有特别说明。只是休息。"
"01a_04100.bin.json:11","秋の長雨の名の通り、部の休みと同じく雨はそれほど激しい降り方ではなかったけれど、執拗な性質をもった雨だった。","正如秋之连绵雨的名字一样，和社团放假一样，雨下得并不猛烈，却有着执着的性质。","04100:011","False","","","

正如秋之连绵雨的名字一样，和社团放假一样，雨下得并不猛烈，却有着执着的性质。

正如秋天的长雨之名，和部的休息日一样，雨并不是那么大的降雨方式，但却是有着顽强性质的雨。"
"01a_04100.bin.json:12","一度も降りやむことはなく――雨脚が弱くなり、そろそろやみそうだなと思ったところで、また思いだしたように雨脚は強くなった。","一次也没有停下来——雨脚变弱了，我想差不多该停了，雨又像想出来的那样变强了。","04100:012","False","","","

一次也没有停下来——雨脚变弱了，我想差不多该停了，雨又像想出来的那样变强了。

一次也没停过——雨势变小了，刚觉得快停了，雨势又像想起什么似的变强了。"
"01a_04100.bin.json:13","それは部の休みとともに延々と続くものに思われた。しかし、","我觉得那是随着社团的休息而没完没了。但是，","04100:013","False","","","

我觉得那是随着社团的休息而没完没了。但是，

我觉得那是随着社团休息而持续的。但是"
"01a_04100.bin.json:18","恵理","惠理","04100:018","False","","","

惠理

听说"
"01a_04100.bin.json:19","そういえばやっと部が始まるんだって？","这么说来终于开始部了？","04100:019","False","","","春日

这么说来终于开始部了？

对了，听说社团终于要开始了？"
"01a_04100.bin.json:22","メイ","小明","04100:022","False","","","

小明

小明"
"01a_04100.bin.json:23","そうそう。しばらく休みだったから佐和良義先輩に会えるのが待ち遠しいよ。","对了对了。因为休息了一段时间，所以很期待能见到佐和良义前辈。","04100:023","False","","","小明

对了对了。因为休息了一段时间，所以很期待能见到佐和良义前辈。

对对。因为休息了一段时间，所以我很期待能见到佐和良义前辈。"
"01a_04100.bin.json:25","ようやく長雨も、部のお休みも終わりを迎えた。廊下から溢れる陽光のように晴れやかな気持ち。","终于长雨，部的休息也迎来了结束。从走廊溢出的阳光一样晴朗的心情。","04100:025","False","","","

终于长雨，部的休息也迎来了结束。从走廊溢出的阳光一样晴朗的心情。

连阴雨和社团的假期终于结束了。心情就像从走廊溢出的阳光一样愉快。"
"01a_04100.bin.json:27","アリスも愉しみだよね。","爱丽丝也很开心呢。","04100:027","False","","","小明

爱丽丝也很开心呢。

爱丽丝也很开心呢。"
"01a_04100.bin.json:30","アリス","爱丽丝","04100:030","False","","","

爱丽丝

爱丽丝"
"01a_04100.bin.json:31","え、ええ……。","啊，是的……","04100:031","False","","","爱丽丝

啊，是的……

嗯，嗯……"
"01a_04100.bin.json:33","歯切れの悪い答え方に眉根が曇る。訝しがっているのが分かるけれど――","不干脆的回答方式让眉根模糊。我知道你在惊讶——","04100:033","False","","","

不干脆的回答方式让眉根模糊。我知道你在惊讶——

含糊不清的回答让她皱起眉头。我知道她很惊讶——"
"01a_04100.bin.json:35","『これはわたしの思い違いかもしれないし……』","“也许是我想错了……”","04100:035","False","","","爱丽丝

“也许是我想错了……”

“这可能是我想错了……”"
"01a_04100.bin.json:37","厳密に言えば――宝珠先輩と何度か顔を合わせる機会があったのだ。","严格说来——有机会和宝珠前辈见面几次。","04100:037","False","","","

严格说来——有机会和宝珠前辈见面几次。

严格说来——我和宝珠前辈有过几次碰面的机会。"
"01a_04100.bin.json:38","それは長雨のときに二度ほど起きた事。","那是长雨时发生过两次左右的事。","04100:038","False","","","

那是长雨时发生过两次左右的事。

那是连续下雨的时候发生过两次的事。"
"01a_04100.bin.json:39","一度目は、職員室にプリントを取りに行く際に職員室で行き会った。二度目は講堂の用具室へバスケットボールの入った籠を取りに行ったときだ。","第一次，去职员室取印刷品的时候在职员室见面了。第二次是去礼堂用具室取装有篮球的篮子的时候。","04100:039","False","","","

第一次，去职员室取印刷品的时候在职员室见面了。第二次是去礼堂用具室取装有篮球的篮子的时候。

第一次是去教职员办公室取打印材料的时候，在教职员办公室遇到的。第二次是去礼堂的用具室拿装篮球的篮子。"
"01a_04100.bin.json:40","どちらも時間に追われていたから、立ち止まって話すような事はできなかっただろう。でも、","双方都被时间所迫，无法停下来说话。但是，","04100:040","False","","","

双方都被时间所迫，无法停下来说话。但是，

因为两个都被时间追着，所以没能停下来说话吧。但是"
"01a_04100.bin.json:42","『目を背けられたような気がする……』","“感觉好像被人移开了视线……”","04100:042","False","","","爱丽丝

“感觉好像被人移开了视线……”

“好像被无视了……”"
"01a_04100.bin.json:44","どちらも視線が混じり合った途端、思いがけない熱さに驚いたようにさっと視線を外されてしまった。","两个视线混合在一起的时候，被意想不到的热度吓到似的，视线一下子被移开了。","04100:044","False","","","

两个视线混合在一起的时候，被意想不到的热度吓到似的，视线一下子被移开了。

两个人的视线交汇在一起的瞬间，都被这意想不到的热度吓了一跳，迅速移开了视线。"
"01a_04100.bin.json:45","一度でなく二度も目を合わせてくれなかったことに、宝珠先輩と会ってまた知らぬ振りをされるのではという恐れがあった。","她不止一次，连两次都没看我一眼，我怕她见到宝珠前辈后又装作不知道。","04100:045","False","","","

她不止一次，连两次都没看我一眼，我怕她见到宝珠前辈后又装作不知道。

因为不是一次也没有见过我，所以有可能会和宝珠前辈见面后再装作不知道的样子。"
"01a_04100.bin.json:47","アリス……？","爱丽丝……？","04100:047","False","","","小明

爱丽丝……？

爱丽丝……？"
"01a_04100.bin.json:50","あ、そ、そういえばトイレに行っていて話が聞けなかったけど、今まで何の話をしていたの？","啊，是的，这么说来，去厕所没能听到你的话，到现在为止说了什么？","04100:050","False","","","爱丽丝

啊，是的，这么说来，去厕所没能听到你的话，到现在为止说了什么？

啊，对了，对了，我去厕所了，没听到你在说什么，你刚才在说什么？"
"01a_04100.bin.json:54","自分ながら不自然な切り返しだと思う。でも、","连自己都觉得这是不自然的回击。但是，","04100:054","False","","","

连自己都觉得这是不自然的回击。但是，

我觉得这是自己不自然的反击。但是"
"01a_04100.bin.json:57","そうそう！　映画のポスターの話をしてたの。自分の部屋にポスターを貼ったことがあるかって。","对了对了！我在说电影海报的故事。你听说在自己的房间里贴过海报吗？","04100:057","False","","","春日

对了对了！我在说电影海报的故事。你听说在自己的房间里贴过海报吗？

对了对了！我们在聊电影海报的事。问我有没有在自己的房间贴过海报。"
"01a_04100.bin.json:60","そ、そう……。","对、对……","04100:060","False","","","爱丽丝

对、对……

是、是……"
"01a_04100.bin.json:62","どうにか話題は逸れてくれたようだ。","话题好像总算偏离了。","04100:062","False","","","

话题好像总算偏离了。

她似乎设法转移了话题。"
"01a_04100.bin.json:64","木野","木野","04100:064","False","","","

木野

木野"
"01a_04100.bin.json:65","私が貼ったことない派で。","我没贴过的派。","04100:065","False","","","木野

我没贴过的派。

是我没贴过的一派。"
"01a_04100.bin.json:67","わたしはある派。メイもあるんだよね。","我是一派。也有小明吧。","04100:067","False","","","春日

我是一派。也有小明吧。

我是某一派。还有名字呢。"
"01a_04100.bin.json:70","うん……。兄たちに連れられていったアクション映画が良くってさ。","嗯……哥哥们带我去看的动作片很不错。","04100:070","False","","","小明

嗯……哥哥们带我去看的动作片很不错。

嗯……哥哥们带去的动作片很好。"
"01a_04100.bin.json:72","パンフレットは当然だけど、嵌まったらついポスター買っちゃうよね！","小册子是理所当然的，但是戴上的话不知不觉就买海报了吧！","04100:072","False","","","春日

小册子是理所当然的，但是戴上的话不知不觉就买海报了吧！

宣传册是当然的，但是上了圈套就会买海报的！"
"01a_04100.bin.json:74","問われ、そうだねと返す。","被问到，我回答说是那样。","04100:074","False","","","

被问到，我回答说是那样。

被问到，回答说“是啊”。"
"01a_04100.bin.json:75","ええと、そもそもね。クラスの子たちと少し前にダサいポスターと、そうじゃないポスター論争があったんだ。","嗯，说起来呢。和班上的孩子们在不久前就有土气的海报和不是海报的争论。","04100:075","False","","","春日

嗯，说起来呢。和班上的孩子们在不久前就有土气的海报和不是海报的争论。

嗯，说起来。前段时间，我和班上的同学争论过海报是土的还是不土的。"
"01a_04100.bin.json:78","だから映画のポスターの話になったんだね。","所以说了电影海报的话题呢。","04100:078","False","","","爱丽丝

所以说了电影海报的话题呢。

所以才会提到电影海报的事。"
"01a_04100.bin.json:81","そう。で、どうやったらダサいかそうじゃないか分かるのかって話になって――結局、自分の部屋に貼ってもＯＫかそうじゃないかって話になったんだよ。","对。然后，我们聊到怎样才能知道是不是土气——结果，我们聊到贴在自己房间里是否ＯＫ。","04100:081","False","","","春日

对。然后，我们聊到怎样才能知道是不是土气——结果，我们聊到贴在自己房间里是否ＯＫ。

是的。然后，我就知道怎么做才土气——结果，我说贴在自己的房间里也可以吗？"
"01a_04100.bin.json:83","確かに分かり易い診断方法だよな、とメイが頷いた。どうやら、誤魔化せたようだ。","确实是很容易理解的诊断方法，小明点了点头。看来她是蒙混过去了。","04100:083","False","","","

确实是很容易理解的诊断方法，小明点了点头。看来她是蒙混过去了。

确实是很容易理解的诊断方法啊，小明点头说。看来是在欺骗别人。"
"01a_04100.bin.json:84","『勘が鋭いところがあるから……』","“因为直觉有敏锐的地方……”","04100:084","False","","","爱丽丝

“因为直觉有敏锐的地方……”

“因为我的直觉很敏锐……”"
"01a_04100.bin.json:86","ほっと胸をなで下ろすも――","松了一口气——","04100:086","False","","","

松了一口气——

松了一口气——"
"01a_04100.bin.json:87","当然、上手く誤魔化せないこともある。","当然，也有无法很好地掩饰的时候。","04100:087","False","","","

当然，也有无法很好地掩饰的时候。

当然，也有不能很好地欺骗的情况。"
"01a_04100.bin.json:88","それは、","那就是，","04100:088","False","","","

那就是

那就是"
