"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_03600.bin.json:3","三章","第三章","03600:003","False","","","

第三章

三章"
"01a_03600.bin.json:4","生まれて初めて物思いに耽るというのを経験した。","我有生以来第一次经历过沉溺于沉思。","03600:004","False","","","

我有生以来第一次经历过沉溺于沉思。

有生以来第一次经历了沉思。"
"01a_03600.bin.json:5","いつの間にか周りから音がなくなり、人の気配は消えていた。","不知什么时候周围的声音消失了，人的气息消失了。","03600:005","False","","","

不知什么时候周围的声音消失了，人的气息消失了。

不知不觉间，周围没有了声音，也没有了人的气息。"
"01a_03600.bin.json:6","窓の外には中秋の夕焼けがまっすぐに廊下へと茜色の光線を射し、鮮やかな黄金色に染まった防風林の上には中秋の雲がたなびいていた。","窗外中秋的晚霞笔直地向走廊射出了红色的光线，染上鲜艳金黄色的防风林上，中秋的云飘扬着。","03600:006","False","","","

窗外中秋的晚霞笔直地向走廊射出了红色的光线，染上鲜艳金黄色的防风林上，中秋的云飘扬着。

窗外，中秋的晚霞直直地照向走廊，暗红色的光线，染成鲜艳金黄色的防风林上飘荡着中秋的云朵。"
"01a_03600.bin.json:8","アリス","爱丽丝","03600:008","False","","","

爱丽丝

爱丽丝"
"01a_03600.bin.json:9","……[#]そうか。","……[#]是吗。","03600:009","False","","","爱丽丝

……[#]是吗。

……[#]是吗？"
"01a_03600.bin.json:11","呟きは思っていた以上に廊下に響き、図書室に居る人たちへ聞こえたのではないかとひやっとしてしまう。","碎碎念比想象中的还要响彻走廊，我想是不是听到了图书馆里的人们。","03600:011","False","","","

碎碎念比想象中的还要响彻走廊，我想是不是听到了图书馆里的人们。

喃喃的声音在走廊里回荡，甚至超出了我的想象，我担心图书室里的人也听到了。"
"01a_03600.bin.json:12","そう、","对，","03600:012","False","","","

对，

是的"
"01a_03600.bin.json:13","部活動が休みの今日、メイは捻挫したわたしを気遣って一緒に帰ろうと言ってくれた。","社团活动休息的今天，小明担心我扭伤，说要和我一起回家。","03600:013","False","","","

社团活动休息的今天，小明担心我扭伤，说要和我一起回家。

在社团活动休息的今天，小明担心扭伤了的我，说了一起回去。"
"01a_03600.bin.json:14","でもわたしは――お昼に食堂で目にしたメイと宝珠先輩との愉しげな様子と、その二人への自分の気持ちに向き合うための時間が欲しくて断ったのだ。","但是我——中午在食堂看到的小明和宝珠前辈愉快的样子，以及为了面对两个人的心情而拒绝了。","03600:014","False","","","

但是我——中午在食堂看到的小明和宝珠前辈愉快的样子，以及为了面对两个人的心情而拒绝了。

但我——中午在食堂看到芽芽和宝珠前辈愉快的样子，以及自己对这两个人的感情，我想要时间来面对，所以拒绝了。"
"01a_03600.bin.json:15","メイは迷惑を掛けまいとしているのだと思い再度申し出たのだけれど、","我觉得小明不给她添麻烦，所以再次提出了申请，","03600:015","False","","","

我觉得小明不给她添麻烦，所以再次提出了申请，

我想小明是不想给我添麻烦，于是再次提出。"
"01a_03600.bin.json:16","母が迎えに来てくれる約束をしており、病院に行った後、母と夕食をとってから帰る予定なのだと伝えようやく折れてくれた。","我约好妈妈来接我，去医院后，告诉她打算和母亲吃晚饭后再回去，终于让她屈服了。","03600:016","False","","","

我约好妈妈来接我，去医院后，告诉她打算和母亲吃晚饭后再回去，终于断了。

我告诉她，妈妈约好了来接我，打算去医院后和妈妈吃晚饭再回家。"
"01a_03600.bin.json:17","幼馴染みへ嘘を吐くのは気が引けたけれど――わたしは誰も居ない図書室を選び、窓から紅葉する木々を目に映しながら深く懊悩した。","虽然对童年好友撒谎让人不甘心——我选择了一个谁都不在的图书室，一边将从窗户照到红叶的树木，一边深深地懊悔着。","03600:017","False","","","

虽然对童年好友撒谎让人不甘心——我选择了一个谁都不在的图书室，一边将从窗户照到红叶的树木，一边深深地懊悔着。

虽然不敢对儿时的玩伴说谎——我选择了空无一人的图书室，透过窗户看到满树红叶，深深懊恼。"
"01a_03600.bin.json:19","自分の気持ちについて。","关于自己的心情。","03600:019","False","","","

关于自己的心情。

关于自己的心情。"
"01a_03600.bin.json:20","静かな図書室の中で――愛情と嫉妬について。","在安静的图书馆里——关于爱情和嫉妒。","03600:020","False","","","

在安静的图书馆里——关于爱情和嫉妒。

在安静的图书室里——关于爱情和嫉妒。"
"01a_03600.bin.json:21","好意と厚意について。","关于好意和厚意。","03600:021","False","","","

关于好意和厚意。

关于好意和厚意。"
"01a_03600.bin.json:22","捧げる愛と求める愛について。","关于奉献的爱和追求的爱。","03600:022","False","","","

关于奉献的爱和追求的爱。

关于奉献的爱和追求的爱。"
"01a_03600.bin.json:23","これ以上頭は働かせられないというほど酷使していると、図書室へ会議のために予約を取っていた生徒らが現れ、静かに熟考したいわたしは追い出される形となった。そして、","再也不能动脑子了，为了会议预约的学生们出现了，想安静深思熟虑的我被赶出了。然后，","03600:023","False","","","

再也不能动脑子了，为了会议预约的学生们出现了，想安静深思熟虑的我被赶出了。然后

就在我绞尽脑汁无法再动的时候，预约参加会议的学生们出现在图书室，我本想安静地思考一下，却被赶了出来。然后，"
"01a_03600.bin.json:25","随分長い間、考えていたんだ……。","我想了很长时间……","03600:025","False","","","爱丽丝

我想了很长时间……

我想了很久……"
"01a_03600.bin.json:27","窓から廊下へ視線を向けると、柔らかな光が格子の模様を壁へと飾っていた。目を細め、しばし格子に区切られた影を見詰める。","从窗户向走廊看，柔和的光把格子的花纹装饰在了墙壁上。眯着眼睛，暂时凝视被划分成格子的影子。","03600:027","False","","","

从窗户向走廊看，柔和的光把格子的花纹装饰在了墙壁上。眯着眼睛，暂时凝视被划分成格子的影子。

从窗户望向走廊，柔和的光线将格子图案装饰在墙上。她眯起眼睛，盯着格子里的影子看了一会儿。"
"01a_03600.bin.json:29","そして、足は自然に動き出す。格子の影を目で追いながら。","然后，脚自然地开始活动。用眼睛追着格子的影子。","03600:029","False","","","

然后，脚自然地开始活动。用眼睛追着格子的影子。

然后，脚自然地动了起来。目光追随着格子的影子。"
"01a_03600.bin.json:30","今まで執拗に使っていた脳細胞には何の考えも含まれていない。ただ、四角に区切られた影を眺め、緩慢に歩いた。","至今为止执拗使用的脑细胞中没有任何想法。只是，眺望着被分成四角的影子，缓慢地走着。","03600:030","False","","","

至今为止执拗使用的脑细胞中没有任何想法。只是，眺望着被分成四角的影子，缓慢地走着。

迄今为止坚持使用的脑细胞中不包含任何想法。只是望着被分成四方形的影子，缓缓地走着。"
