"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_01300.bin.json:2","一章","第一章","01300:002","False","","","

第一章

一章"
"01a_01300.bin.json:3","春日＠？？？","春日＠？？？","01300:003","False","","","

春日＠？？？

春日＠？？？"
"01a_01300.bin.json:4","噂の占い師には会えた？","你见到了传说中的占卜师了吗？","01300:004","False","","","春日

你见到了传说中的占卜师了吗？

见到传说中的占卜师了吗？"
"01a_01300.bin.json:9","鞄を机に置き座ると、いの一番に前の席の春日さんからそう訊ねられ、バッチリだったよと答えた。","我把包放在桌子上坐下后，坐在最前面的春日这样问我，我回答说“很顺利”。","01300:009","False","","","

我把包放在桌子上坐下后，坐在最前面的春日这样问我，我回答说很好。

把包放在桌子上，被前面座位的春日同学那样问，回答说很好。"
"01a_01300.bin.json:12","春日","春日","01300:012","False","","","

春日

春日"
"01a_01300.bin.json:13","へぇ！　茶道部の魔女の噂は本当だったんだ。","嘿！茶道部魔女的传闻是真的。","01300:013","False","","","春日

嘿！茶道部魔女的传闻是真的。

哎！茶道部的魔女传闻是真的。"
"01a_01300.bin.json:15","……ん？　その言い方って……。","……嗯？那个说法……","01300:015","False","","","

……嗯？那个说法……

……？这种说法……"
"01a_01300.bin.json:18","アリス","爱丽丝","01300:018","False","","","

爱丽丝

爱丽丝"
"01a_01300.bin.json:19","もしかして適当なことを言ったんじゃ――。","难道说了随便的话吗——","01300:019","False","","","爱丽丝

难道说了合适的话吗——

难道我说了随便的话——"
"01a_01300.bin.json:22","違う違う！　噂になってたのは本当だよ。茶道部に何でも解決してくれる魔女がいるって。","不对不对！成为传言是真的。茶道部有什么都能解决的魔女。","01300:022","False","","","春日

不对不对！成为传言是真的。茶道部有什么都能解决的魔女。

不对不对！传闻是真的。茶道部里有个什么都能解决的魔女。"
"01a_01300.bin.json:25","魔女って……。占い師だって言ってなかった？","魔女……你不是说是占卜师吗？","01300:025","False","","","爱丽丝

魔女……你没有说是占卜师吗？

魔女……不是说她是占卜师吗？"
"01a_01300.bin.json:27","わたしに話してくれた子が百発百中で当てるって言ってたから、占い師って……。魔女なんて言ったら神田さん行かなかったでしょう？","跟我说的那个女生说她百发百中能猜中，所以才说是占卜师……说什么魔女的话，神田就不会去了吧？","01300:027","False","","","春日

跟我说的那个女生说百发百中能猜中，占卜师……说什么魔女的话神田就不会去了吧？

因为她说跟我说的孩子能在百发百中猜中，所以叫做占卜师……魔女什么的应该没有去神田吧？"
"01a_01300.bin.json:30","しばし悩んだ末にそれでも行ったかな、の方が勝った。あのときはメイの疑いを晴らすためには、どうしたらいいのかとしか頭になかったから。","烦恼了一会儿，结果还是“去吧”的选择赢了。因为那时为了消除小明的嫌疑，脑子里只想着怎么办才好。","01300:030","False","","","

烦恼了一会儿，结果还是去了吧，这样比较赢了。因为那时为了消除小明的嫌疑，脑子里只想着怎么办才好。

犹豫了一会儿，最后还是选择了“还是去了吧”。那时候，我脑子里只想着该怎么做才能洗刷小明的嫌疑。"
"01a_01300.bin.json:31","小首を傾げ腕を組むわたしを見詰め、春日さんは破顔した。","我歪着头抱着胳膊，春日盯着我笑了。","01300:031","False","","","

春日凝视着歪着头抱着胳膊的我，露出了破颜。

我歪着头抱着胳膊，春日盯着我笑了。"
"01a_01300.bin.json:32","それでどうだった？　悩みは解決したの？","后来怎么样了？烦恼解决了吗？","01300:032","False","","","春日

后来怎么样了？烦恼解决了吗？

那怎么样？烦恼解决了吗？"
"01a_01300.bin.json:35","それが――。","那个嘛——","01300:035","False","","","爱丽丝

那就是——

那就是——"
"01a_01300.bin.json:38","昨日の放課後、茶室の中でメイに掛けられた疑いを晴らすための占いをして貰おうとした。しかし、","昨天放学后，我们在茶室里请她占卜，洗清小明的嫌疑。但是，","01300:038","False","","","

昨天放学后，为了消除在茶室里被小明的嫌疑而进行占卜。但是

昨天放学后，我在茶室里想请她占卜一卦，以洗脱她对我的怀疑。但是，"
"01a_01300.bin.json:39","『現時点の情報だけでは解決はできない』","“仅凭目前的信息无法解决问题。”","01300:039","False","","","爱丽丝

“光凭目前的信息是解决不了的。”

“仅凭目前的信息无法解决问题。”"
"01a_01300.bin.json:41","佐和良義先輩はそう告げたのだ。","佐和良义前辈这样告诉我。","01300:041","False","","","

佐和良义前辈是这么告诉的。

佐和良义前辈这样告诉她。"
"01a_01300.bin.json:42","そして、彼女はわたしへひとつ頼み事をして――……","然后，她拜托我一件事——……","01300:042","False","","","

然后，她拜托我一件事——……

然后，她拜托我一件事——……"
"01a_01300.bin.json:43","……[#]緊張するなぁ。","……[#]好紧张啊。","01300:043","False","","","爱丽丝

……[#]好紧张啊。

……[#]好紧张啊。"
"01a_01300.bin.json:46","え？","诶？","01300:046","False","","","春日

诶？

呃？"
"01a_01300.bin.json:49","ううん。解決するにはもう少し掛かるって言ったの。","没有。说要解决还需要一点时间。","01300:049","False","","","爱丽丝

没有。说要解决还需要一点时间。

不。我说要再花一点时间才能解决。"
"01a_01300.bin.json:52","そうなんだとどこか釈然としない顔をする春日さん。きっと彼女の中では、魔女が大きな水晶に手をかざし悩みの元を当て、既に解決したのだと連想していたのだろう。","“是吗？”春日露出无法释怀的表情。她一定是联想到魔女用手遮住大水晶，找到烦恼的根源，已经解决了吧。","01300:052","False","","","

春日同学总觉得是这样，有些难以释然。在她心中，一定是魔女把手放在大水晶上，猜到烦恼的根源，已经解决了吧。

“是吗？”春日露出无法释怀的表情。她一定是联想到魔女用手遮住大水晶，找到烦恼的根源，已经解决了吧。"
"01a_01300.bin.json:54","……[#]メイのためだもん。頑張らなくちゃ！","……[#]因为是为了小明嘛。必须要加油！","01300:054","False","","","爱丽丝

……[#]因为是为了小明嘛。必须要加油！

……[#]这是为了小明。必须加油！"
"01a_01300.bin.json:56","昨日の約束事を思い返し、わたしは胸の前でぎゅっと拳を握った。","回想起昨天的约定，我在胸前握紧了拳头。","01300:056","False","","","

回想起昨天的约定，我在胸前握紧了拳头。

回想昨天的约定，我在胸前紧紧握着拳头。"
"01a_01300.bin.json:61","校庭の芝生を踏みながら目を細め秋空を望む。","我踩着操场的草坪，眯起眼睛望着秋天的天空。","01300:061","False","","","

一边踩着校园的草坪一边眯着眼睛眺望秋天的天空。

我踩着操场的草坪，眯起眼睛望着秋天的天空。"
"01a_01300.bin.json:62","空は目に見えて高くなり、空気は昨日よりも冷え、雲は筆で引いたかのような美しい白い筋を描いていた。","天空看起来很高，空气比昨天冷，云朵像是用毛笔画出来的美丽白色条纹。","01300:062","False","","","

天空看起来很高，空气比昨天冷，云描绘了像是用毛笔画的那样美丽的白色筋。

眼看着天空变高了，空气比昨天更冷，云朵像是用毛笔画出来的美丽白色条纹。"
"01a_01300.bin.json:63","目的の場所である弓道場が見え、わたしはやにわに緊張してきた。","看到了作为目的地的弓道场，我突然紧张起来。","01300:063","False","","","

看到了作为目的地的弓道场，我非常紧张。

看到了要去的射箭场，我突然紧张起来。"
"01a_01300.bin.json:64","通い慣れた場所だけれど、どう思われるか……。","虽然是习惯了去的地方，但是会被怎么想呢……","01300:064","False","","","

虽然是习惯了去的地方，但是会被怎么想呢……

虽然是常去的地方，但你怎么想呢……"
"01a_01300.bin.json:65","どうしましたか、と涼やかな声に押され――わたしは、覚悟を決め、待つように言い弓道場へと走ったのだ。","“怎么了？”一个爽朗的声音推了我一下——我做好了心理准备，说了声“等一下”，就向射箭场跑去。","01300:065","False","","","

“怎么了？”一个爽朗的声音推了我一下——我做好了心理准备，说了声“等一下”，就向射箭场跑去。

我下定决心，像等待一样向弓道场跑去。"
"01a_01300.bin.json:67","――結局のところ、","——说到底，","01300:067","False","","","

——说到底，

——归根结底，"
"01a_01300.bin.json:68","わたしの心配は杞憂に終わった。","我的担心以杞人忧天告终。","01300:068","False","","","

我的担心以杞人忧天告终。

我的担心成了杞人忧天。"
"01a_01300.bin.json:71","宝珠","宝珠","01300:071","False","","","

宝珠

宝珠"
"01a_01300.bin.json:72","不躾なお願いを聞いていただき、有り難う御座います。","谢谢您听了这么失礼的请求。","01300:072","False","","","宝珠

谢谢您听了这么失礼的请求。

谢谢您听我的不礼貌的请求。"
"01a_01300.bin.json:75","宮原","宫原","01300:075","False","","","

宫原

宫原"
"01a_01300.bin.json:76","い、いえ。見学をするのは誰にでも門戸を開いていますから。","不，不。因为参观是对所有人敞开的大门。","01300:076","False","","","宫原

不，不。因为参观是对所有人敞开的大门。

不，不。因为参观的人都会开门。"
"01a_01300.bin.json:78","頬を染めた宮原部長に言われ、茶道部の魔女こと――佐和良義宝珠先輩は淡く微笑んだ。","听红着脸的宫原部长这么一说，茶道部的魔女——佐和良义宝珠前辈微微一笑。","01300:078","False","","","

被染了脸颊的宫原部长说，茶道部的魔女——佐和良义宝珠前辈淡淡地微笑着。

听红着脸的宫原部长这么一说，茶道部的魔女佐和良义宝珠前辈微微一笑。"
"01a_01300.bin.json:79","微かな笑みは目の前の部長だけでなく、周りの部員たちも一様に魅了した。心を不動のものにしなければいけない弓道部員の視線を皆釘付けていたのだ。","她的微笑不仅吸引了眼前的部长，也吸引了周围的部员。弓道部的队员必须保持内心的平静，她们的视线全都盯着她。","01300:079","False","","","

微微的笑容不仅是眼前的部长，周围的部员们也都被大家所吸引。大家都盯着必须把心变成不动的东西的弓道部员的视线。

她的微笑不仅吸引了眼前的部长，也吸引了周围的部员。弓道部的队员必须保持内心的平静，她们的视线全都盯着她。"
"01a_01300.bin.json:80","――初めて会ったときの着物姿も嵌まりすぎていたけれど、制服姿は少しアンバランスな気がしてそこがまた目を惹いてしまう。","——第一次见面时穿和服的样子也太过合适了，但是制服的样子有点不协调，这让人再次引人注目。","01300:080","False","","","

——第一次见面时她穿和服的样子也太合身了，穿制服的样子有点不协调，这一点又吸引了她的目光。

——第一次见面时穿和服的样子也太过合适了，但是制服的样子有点不平衡，这让人再次引人注目。"
"01a_01300.bin.json:82","『謎を解くために部内を見学させてほしいって言われた時はどうなるかって思ったけど……』","“她说为了解开谜题而想参观部内的时候，我还在想会怎么样呢……”","01300:082","False","","","爱丽丝

“被说为了解开谜团想让我参观部内的时候会怎么样呢……”

“为了解开谜题想让我参观部内的时候，我还在想会怎么样呢……”"
"01a_01300.bin.json:85","問題はないようである。","好像没有问题。","01300:085","False","","","

好像没有问题。

似乎没有问题。"
"01a_01300.bin.json:86","射るところを見せて頂けますか？","能让我看看射箭的地方吗？","01300:086","False","","","宝珠

能让我看看射的地方吗？

可以给我看一下射击的地方吗？"
"01a_01300.bin.json:88","微かな笑みが明け方の白い月のように、口元に控えめに浮かび告げる。宮原部長は熱に浮かされたように、わたしの名を呼んだ。","微微的笑容就像黎明的白月一般，含蓄地浮现在嘴角。宫原部长突然兴奋起来，叫了我的名字。","01300:088","False","","","

微微的笑容像黎明的白月一样，在嘴边保守地浮现出来。宫原部长像是热中的一样，叫了我的名字。

微微的笑容就像黎明的白月一般，含蓄地浮现在嘴角。宫原部长突然兴奋起来，叫了我的名字。"
"01a_01300.bin.json:90","佐和良義先輩へ“射法八節”のやり方を教えていく。","向佐和良义前辈说明“射法八节”的做法。","01300:090","False","","","

向佐和良义前辈请教“射法八节”的做法。

向佐和良义前辈传授“射法八节”的方法。"
"01a_01300.bin.json:91","射法には八節の構えがあり、一節は足踏み、二節は胴造り、三節は弓構えと実践でやってみせた。","射法有八节姿势，第一节是踏足，第二节是定身，第三节是搭箭。","01300:091","False","","","

射法有八节的姿势，一节是踏步，二节是躯干，三节是弓的姿势。

射法有八节的姿势，一节踏步，二节是躯干构造，三节是弓架和实践。"
"01a_01300.bin.json:92","話を聞きながらも――佐和良義先輩は昨日話した要所へとそれとなく視線を運んでいた。優勝カップが飾られている棚。奥の着替え室。神棚。","佐和良义前辈一边听着，一边不动声色地将视线移向昨天所说的重点。装饰着冠军奖杯的架子。里面的更衣室。神龛。","01300:092","False","","","

听了这话——佐和良义前辈无意中将视线投向了昨天说的要地。装饰着冠军奖杯的架子。里面的更衣室神龛

佐和良义前辈一边听着，一边不动声色地将视线移向昨天说的重点。摆放着冠军奖杯的架子。里面的换衣间。神龛"
