"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_01602.bin.json:3","一章","第一章","01602:003","False","","","

第一章

一章"
"01a_01602.bin.json:4","選んだ刹那、ちりと嫌な予感がした。","选择的刹那，我有一种不祥的预感。","01602:004","False","","","

选择的刹那，我有一种不祥的预感。

选择的那一瞬间，有种讨厌的预感。"
"01a_01602.bin.json:5","でも、","但是，","01602:005","False","","","

但是，

但是"
"01a_01602.bin.json:7","佐和良義先輩へ促され、わたしは自分が選んだ隠し場所へと赴き――","在佐和良义前辈的催促下，我前往自己选择的藏匿地点——","01602:007","False","","","

在佐和良义前辈的催促下，我前往自己选择的藏匿地点——

在佐和良义前辈的催促下，我去了自己选择的隐藏场所——"
"01a_01602.bin.json:10","他人が見た夢の話を聞いているみたいだ、と思った。","我觉得自己就像在听别人的梦一样。","01602:010","False","","","

我觉得好像在听别人做的梦的事情。

我觉得自己就像在听别人的梦一样。"
"01a_01602.bin.json:13","体育教師がこれから行うスポーツについて怪我をしないよう注意点を話してはいるが、わたしの耳にはまったく這入ってこなかった。","体育老师说要注意不要受伤接下来要做的运动，但我完全听不进去。","01602:013","False","","","

体育老师对我说了关于今后要进行的运动不要受伤的注意事项，但我完全听不进去。

体育老师说要注意不要受伤接下来要做的运动，但是我的耳朵完全没有爬进去。"
"01a_01602.bin.json:14","耳に今も残るのは嘲り声。","至今耳边还残留着嘲笑的声音。","01602:014","False","","","

至今仍残留在耳边的是嘲笑声。

至今耳边还残留着嘲笑的声音。"
"01a_01602.bin.json:15","あの日、自分が誤った選択肢を選んだ所為で、皆の心にしこりを残してしまった。","那天，因为自己选择了错误的选择，给大家的心留下了疙瘩。","01602:015","False","","","

那天，因为自己选择了错误的选项，在大家的心里留下了疙瘩。

那天，因为自己选择了错误的选择，给大家的心留下了疙瘩。"
"01a_01602.bin.json:16","佐和良義先輩のお陰で経緯は分かったものの、動機を明かすことが上手くいかなかったのだ。","多亏了佐和良义前辈，虽然知道了事情的经过，但是动机却没有被查明。","01602:016","False","","","

多亏了佐和良义前辈，虽然知道了事情的经过，但是动机却没有顺利进行。

托佐和良义前辈的福，虽然弄清了事情的经过，但没能弄清动机。"
"01a_01602.bin.json:17","雑に明かされた真意は、伝わりかたを誤った。","粗制滥造的真意，是传达方式上的错误。","01602:017","False","","","

在杂志上公开的真意是传达方法错误。

粗制滥造的真意，是传达方式上的错误。"
"01a_01602.bin.json:18","その所為で――","因此——","01602:018","False","","","

因此——

因此——"
"01a_01602.bin.json:20","アリス","爱丽丝","01602:020","False","","","

爱丽丝

爱丽丝"
"01a_01602.bin.json:21","『皆を不幸にしてしまった……』","“让大家变得不幸了……”","01602:021","False","","","爱丽丝

“让大家变得不幸了……”

“让大家不幸了……”"
"01a_01602.bin.json:23","重い気持ちを抱え、気持ちとは真逆の胸のすくほど青く高い秋空を眺め、わたしは大きなため息を吐いた…………。","抱着沉重的心情，望着与心情完全相反的、令人心旷神怡的高远秋日天空，我长叹了一口气…………","01602:023","False","","","

抱着沉重的心情，眺望着与心情完全相反的高耸的高空，我发出了巨大的叹息……

抱着沉重的心情，望着与心情完全相反的、令人心旷神怡的高远秋日天空，我长叹了一口气…………"
