"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_03300.bin.json:3","三章","第三章","03300:003","False","","","

第三章

三章"
"01a_03300.bin.json:4","ほんの少し前の出来事が作り物のように思えた。","我觉得不久前的事情就像是制作出来的东西。","03300:004","False","","","

我觉得不久前的事情就像是制作出来的东西。

我觉得不久前发生的事情都是虚构的。"
"01a_03300.bin.json:5","けれど――廊下を行くわたしは本物で、秋の優しい日の光は本物で、愉しげに話す生徒たちも本物だ。","但是——走在走廊上的我是真的，秋天温柔的阳光是真的，愉快地说话的学生们也是真的。","03300:005","False","","","

但是——走在走廊上的我是真的，秋天温柔的阳光是真的，愉快地说话的学生们也是真的。

但是——走过走廊的我是真的，秋日温柔的阳光是真的，开心交谈的学生们也是真的。"
"01a_03300.bin.json:6","そして、わたしの記憶も本物だった。","而且，我的记忆也是真的。","03300:006","False","","","

而且，我的记忆也是真的。

而且，我的记忆也是真的。"
"01a_03300.bin.json:7","“神田さんのことを、下の名前で呼んでもかまわないかしら”","“可以用名字称呼神田同学吗？”","03300:007","False","","","

“可以用名字称呼神田同学吗？”

“我可以叫你名字吗？”"
"01a_03300.bin.json:8","そう、ほんの１０分ほど前に食堂で佐和良義先輩に問われた。上擦りながらも問題ないと答えたわたしへ、","是的，仅仅１０分钟前在食堂被佐和良义前辈问了。给一边上擦一边回答没问题的我，","03300:008","False","","","

是的，仅仅１０分钟前在食堂被佐和良义前辈问了。给一边上擦一边回答没问题的我，

对，就在１０分钟前，佐和良义前辈在食堂问我。我犹豫了一会儿，回答说没有问题。"
"01a_03300.bin.json:10","“――有り難う、アリス”","“——谢谢，爱丽丝”","03300:010","False","","","

“——谢谢，爱丽丝”

“谢谢你，爱丽丝。”"
"01a_03300.bin.json:11","と、言ってくれたのだ。そこからの記憶は酷く曖昧で、何を話したのか定かではない。たぶん、共通する話題……部活のことや何か。","她这样说。从那里开始的记忆非常暧昧，不知道说了什么。大概，共同的话题……社团活动什么的。","03300:011","False","","","

她这样说。从那里开始的记忆非常暧昧，不知道说了什么。大概，共同的话题……社团活动什么的。

她对我说。接下来的记忆非常模糊，不清楚说了什么。大概是共通的话题……社团活动什么的。"
"01a_03300.bin.json:13","アリス","爱丽丝","03300:013","False","","","

爱丽丝

爱丽丝"
"01a_03300.bin.json:14","佐和良義先輩があんなことを言うなんて……。","佐和良义前辈竟然说那种话……","03300:014","False","","","爱丽丝

佐和良义前辈竟然说那种话……

佐和良义前辈怎么会说那种话……"
"01a_03300.bin.json:16","下の名前で呼びたいということは……親しくなりたいということだよね？","想用名字叫的是……是想变得亲近吧？","03300:016","False","","","

想用名字叫的是……是想变得亲近吧？

想叫名字是因为……是想变得亲近吧？"
"01a_03300.bin.json:17","でも、","但是，","03300:017","False","","","

但是，

但是"
"01a_03300.bin.json:19","『部内で親しくしたいなら、メイがいるのに……？』","“如果想在部内亲近的话，明明有小明……？”","03300:019","False","","","爱丽丝

“如果想在部内亲近的话，明明有小明……？”

“如果想在部内亲近的话，有小明在……”"
"01a_03300.bin.json:21","分かり易い憧れを向ける幼馴染み。人懐こい後輩の方が佳いと思うんだけど……。","面向浅显的憧憬的童年好友。我觉得亲近人的后辈更好……","03300:021","False","","","

面向浅显的憧憬的童年好友。我觉得亲近人的后辈更好……

向易懂的憧憬的童年好友。我觉得和蔼可亲的后辈比较好……"
"01a_03300.bin.json:22","まだ夢現の気分だ。名前で呼ばれたときに昂揚し、かっと頬、いや、首まで染まった気分が続いている。","还像在做梦一样。听到有人叫自己的名字时，我就兴奋起来，脸颊，不，连脖子都被染红了。","03300:022","False","","","

还像在做梦一样。听到有人叫自己的名字时，我就兴奋起来，脸颊，不，连脖子都被染红了。

还是梦现的心情。被人叫到名字的时候，情绪高涨，脸上突然染上了脸颊，不，一直染到脖子上。"
"01a_03300.bin.json:23","わたしは熱い額に手をやると――","我把手放在滚烫的额头上——","03300:023","False","","","

我把手放在滚烫的额头上——

我一把手伸向热额——"
"01a_03300.bin.json:26","メイ？","小明？","03300:026","False","","","爱丽丝

小明？

小明？"
"01a_03300.bin.json:30","廊下の奥に上級生３人に囲まれている幼馴染みを見付けた。すわ諍いかと思った。思ったけれど……。","在走廊的深处发现了被三个高年级学生包围的童年好友。我以为是争执。虽然这么想……","03300:030","False","","","

在走廊的深处发现了被三个高年级学生包围的童年好友。我以为是争执。虽然这么想……

在走廊深处发现了被三个高年级生包围着的童年玩伴。我还以为是在吵架。虽然这么想……"
"01a_03300.bin.json:33","何だか愉しそう？　困ってる……？","总觉得很开心？很为难……？","03300:033","False","","","爱丽丝

总觉得很开心？很为难……？

好像很开心吗？我很困扰……？"
"01a_03300.bin.json:35","メイの表情がころころと変わるのを遠目にし、向かいながら幼馴染みの名前を呼んだ。","我远远地看着小明的表情在不停地变化，一边对着她一边叫着儿时好友的名字。","03300:035","False","","","

我远远地看着小明的表情在不停地变化，一边对着她一边叫着童年好友的名字。

我远望着小明的表情在不断变化，一边对着她呼唤童年好友的名字。"
"01a_03300.bin.json:37","メイ","小明","03300:037","False","","","

小明

小明"
"01a_03300.bin.json:38","アリス！","爱丽丝！","03300:038","False","","","小明

爱丽丝！

爱丽丝！"
"01a_03300.bin.json:41","気付いたメイが手を振ると、それが契機だったのか上級生たちは離れていった。","小明注意到了，挥了挥手，高年级学生们似乎以此为契机离开了。","03300:041","False","","","

小明注意到了，挥了挥手，高年级学生们似乎以此为契机离开了。

注意到的小明挥手，也许是因为这个契机，高年级学生们离开了。"
"01a_03300.bin.json:43","良かった、助かったよ。","太好了，得救了。","03300:043","False","","","小明

太好了，得救了。

太好了，帮大忙了。"
"01a_03300.bin.json:45","声をひそめながら拝むようにして言う。首を傾げ廊下の奥、階段へ消えていく上級生たちを見やると、","暗暗着声音说。看着歪着头消失在走廊深处、楼梯上的高年级学生们，","03300:045","False","","","

暗暗着声音说。看着歪着头消失在走廊深处、楼梯上的高年级学生们，

压低声音拜了拜似的说。她歪着头看着消失在走廊深处楼梯上的高年级学生。"
"01a_03300.bin.json:46","ああ、別にいざこざとかじゃないよ。マラソン大会の練習があったでしょ。","啊，也不是什么纠纷。不是有马拉松比赛的练习吗？","03300:046","False","","","小明

啊，也不是什么纠纷。不是有马拉松比赛的练习吗？

啊，没什么特别的。你有马拉松比赛的练习吧。"
"01a_03300.bin.json:49","うん。","嗯。","03300:049","False","","","爱丽丝

嗯。

嗯。"
"01a_03300.bin.json:51","たまたま陸上部の――さっきの先輩の一人が見てたらしくて、部に入らないか誘われてたんだ。","偶然田径部的一位前辈好像在看，被邀请要不要加入社团。","03300:051","False","","","小明

偶然田径部的一位前辈好像在看，被邀请要不要加入社团。

碰巧田径队的——刚才的一个前辈看到了，邀请我加入。"
"01a_03300.bin.json:54","そういうこと。メイ、ずっと１位だもんね！","就是这么回事。小明，一直是第一名呢！","03300:054","False","","","爱丽丝

就是这么回事。小明，一直是第一名呢！

那样的事。小明，一直是第一名呢！"
"01a_03300.bin.json:57","同じ１年生でも推薦組がいないからって言ったんだけどさぁ。","虽然说即使是同一年级学生也没有推荐组。","03300:057","False","","","小明

虽然说即使是同一年级学生也没有推荐组。

虽然都是１年级，但我说没有推荐组。"
"01a_03300.bin.json:61","頭をがりがりと掻く幼馴染みを見ると随分と口説かれたのが分かる。辟易とした風にしていても自分の力が認められるのは嬉しい。素直な親友。","看到那些顽固地挠着头的童年好友，我就知道她被说服了很多。即使是退缩的样子，也能认同自己的力量，我很开心。坦率的好朋友。","03300:061","False","","","

看到那些顽固地挠着头的童年好友，我就知道她被说服了很多。即使是退缩的样子，也能认同自己的力量，我很开心。坦率的好朋友。

看到童年好友不停地挠着头，我知道她对我百般劝说。虽然有些畏首畏脑，但自己的能力得到认可还是很开心的。坦率的好朋友。"
"01a_03300.bin.json:63","茶道部に入ってるから無理だって言ってるのにしつこくてさ。掛け持ちでもいいって言ってくれたんだけど……もしあたしがやるならアリスも一緒にやる？","明明说因为进了茶道部所以不行，却纠缠不休。虽然她说可以兼任……如果我要做的话爱丽丝也一起做？","03300:063","False","","","小明

明明说因为进了茶道部所以不行，却纠缠不休。虽然她说可以兼任……如果我要做的话爱丽丝也一起做？

我说我参加了茶道社，不可能的，但她执拗地说。她说可以做兼职……如果我做的话，爱丽丝也一起做吗？"
"01a_03300.bin.json:65","冗談めいた言葉だけれど、一瞬、佐和良義宝珠の姿が閃光のように浮かび消えた。","虽然是开玩笑的话，但是一瞬间，佐和良义宝珠的身影像闪光一样浮现消失了。","03300:065","False","","","

虽然是开玩笑的话，但是一瞬间，佐和良义宝珠的身影像闪光一样浮现消失了。

佐和良义宝珠的身影瞬间如闪光般消失了。"
"01a_03300.bin.json:67","わたしは……いいかな。向かない気もするし。","我……可以吗？也觉得不适合。","03300:067","False","","","爱丽丝

我……可以吗？也觉得不适合。

我……可以吗？我觉得不适合。"
"01a_03300.bin.json:70","……[#]そう。","……[#]对。","03300:070","False","","","小明

……[#]对。

……[#]是的。"
