"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_03200.bin.json:2","三章","第三章","03200:002","False","","","

第三章

三章"
"01a_03200.bin.json:3","彼女が現れたのを目にして、“ジョージ・オーウェル”の小説を思いだした。","看到她出现，我想起了“乔治·奥威尔”的小说。","03200:003","False","","","

看到她出现，我想起了“乔治·奥威尔”的小说。

看到她的出现，我想起了“乔治·奥威尔”的小说。"
"01a_03200.bin.json:4","小説１９８４年のビッグ・ブラザーだ。","是写了小说《１９８４》的老大哥。","03200:004","False","","","

是小说１９８４年的老大哥。

小说是１９８４年的大兄弟。"
"01a_03200.bin.json:5","偉大な先導者。人々はポスターとスクリーンを通じてしか目にすることが適わない。だが、その存在は衆目を惹いてしまう。","伟大的先导人们只适合通过海报和屏幕看到。但是，其存在却吸引了众人的目光。","03200:005","False","","","

伟大的先导人们只适合通过海报和屏幕看到。但是，其存在却吸引了众人的目光。

伟大的先导人们只能通过海报和屏幕看到。但是，它的存在却吸引了众人的目光。"
"01a_03200.bin.json:6","姉が好んだ蔵書で無理やり読まされた小説。","这是姐姐喜欢的藏书中强行阅读的小说。","03200:006","False","","","

这是姐姐喜欢的藏书中强行阅读的小说。

用姐姐喜欢的藏书强迫她读的小说。"
"01a_03200.bin.json:7","わたしにとって大仰な登場を意味する。","对我来说意味着夸张的登场。","03200:007","False","","","

对我来说意味着夸张的登场。

对我来说意味着夸张的登场。"
"01a_03200.bin.json:8","その、","那个，","03200:008","False","","","

那个

那个，"
"01a_03200.bin.json:12","ビッグ・ブラザーが降臨したかのように、彼女の存在は衆目を惹きつけていた。","就像老大哥降临一般，她的存在吸引了众人的目光。","03200:012","False","","","

就像老大哥降临一般，她的存在吸引了众人的目光。

就像大兄弟降临一样，她的存在吸引了众人的目光。"
"01a_03200.bin.json:15","佐和良義先輩は楚々としてその場に在るだけなのに、図抜けた美しさが目を惹いてしまうのだ。","佐和良义前辈只是楚楚动人地呆在那里，却被出类拔萃的美丽吸引了人们的目光。","03200:015","False","","","

佐和良义前辈只是楚楚动人地呆在那里，却被出类拔萃的美丽吸引了人们的目光。

佐和良义前辈明明只是楚楚动人地站在那里，却有一种与众不同的美吸引了她的目光。"
"01a_03200.bin.json:16","大きなジェスチャアをしている訳でもないのに――","明明没有做大手势——","03200:016","False","","","

明明没有做大手势——

又没有做什么大动作——"
"01a_03200.bin.json:17","否、","不，","03200:017","False","","","

不，

与否，"
"01a_03200.bin.json:18","夕暮れをいく行者のようなゆったりとした足取りで食堂の中を観察していた。","她用像傍晚的行人一样悠闲的脚步观察食堂里。","03200:018","False","","","

她用像傍晚的行人一样悠闲的脚步观察食堂里。

她像在暮色中穿行的修行者一样，迈着缓慢的步伐观察着餐厅。"
"01a_03200.bin.json:19","そして、凝っと見詰め続けていた生徒へと声を掛け、かわいそうなほど恐縮する彼女へ何かを聞き出し、列へ並ぶ。","然后，向一直盯着看的学生打招呼，向可怜的惶恐的她询问了什么，排成了队伍。","03200:019","False","","","

然后，向一直盯着看的学生打招呼，向可怜的惶恐的她询问了什么，排成了队伍。

然后和一直盯着自己看的学生打了声招呼，向惶恐得可怜的她问了些什么，然后排队。"
"01a_03200.bin.json:20","そして、","然后，","03200:020","False","","","

然后

然后，"
"01a_03200.bin.json:22","宝珠","宝珠","03200:022","False","","","

宝珠

宝珠"
"01a_03200.bin.json:23","――神田さん。","——神田同学。","03200:023","False","","","宝珠

——神田同学。

——神田同学。"
"01a_03200.bin.json:25","トレイに昼食を載せると、迷わずわたしの座るテーブルへと来たのだ。","在托盘上放上午饭，毫不犹豫地来到了我坐的桌子。","03200:025","False","","","

在托盘上放上午饭，毫不犹豫地来到了我坐的桌子。

她把午餐放在托盘上，毫不犹豫地走到我坐的桌子前。"
"01a_03200.bin.json:27","御一緒してもかまわないかしら。","一起去也没关系吗？","03200:027","False","","","宝珠

一起去也没关系吗？

可以一起去吗？"
"01a_03200.bin.json:29","勿論どうぞ、と言うほかなかった。わたしの対面に座った佐和良義先輩は、一度見事な所作で礼をしてから食事をとった。","当然，只好说请。坐在我对面的佐和良义前辈，用一次漂亮的举止道谢之后吃饭了。","03200:029","False","","","

当然，只好说请。坐在我对面的佐和良义前辈，用一次漂亮的举止道谢之后吃饭了。

我只好说“当然请”。坐在我对面的佐和良义前辈用漂亮的动作行了一次礼，然后吃了饭。"
"01a_03200.bin.json:31","アリス","爱丽丝","03200:031","False","","","

爱丽丝

爱丽丝"
"01a_03200.bin.json:32","『佐和良義先輩でも食事をとるんだな……』","“佐和良义前辈也在吃饭吧……”","03200:032","False","","","爱丽丝

“佐和良义前辈也在吃饭吧……”

“佐和良义前辈也吃饭啊……”"
"01a_03200.bin.json:34","と当たり前の事を思う。茶室で幾度となくお茶請けを口にしていたのを目にしていたけれど、“昼食”という普通の人が普通にやる事をしている事実が受け入れ難いのだ。","想理所当然的事。虽然在茶室里见过她几次喝茶，但“午餐”这种普通人一般做的事，实在难以接受。","03200:034","False","","","

想理所当然的事。虽然在茶室里见过她几次喝茶，但“午餐”这种普通人一般做的事，实在难以接受。

我觉得这是理所当然的事情。虽然在茶室里多次吃茶点，但是“午饭”这个普通人做的事情很难接受。"
"01a_03200.bin.json:36","神田さんもどうぞ、冷めてしまうわよ。","神田同学也请冷却了。","03200:036","False","","","宝珠

神田同学也请冷却了。

神田同学你也别客气。"
