"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_01000.bin.json:3","一章","第一章","01000:003","False","","","

第一章

一章"
"01a_01000.bin.json:5","[b]アリス","[b]爱丽丝","01000:005","False","","","

[b]爱丽丝

[b]爱丽丝"
"01a_01000.bin.json:6","[b]色彩に溢れた季節に彼女と出逢った[k]","[b]在色彩洋溢的季节和她相遇[k]","01000:006","False","","","爱丽丝

[b]在色彩洋溢的季节与她相遇[k]

[b]在充满色彩的季节与她相遇[k]"
"01a_01000.bin.json:9","[b]朱く、人の心を見通す瞳を持った人[k]","[b]有着朱红色、能看透人心的眼睛的她[k]","01000:009","False","","","爱丽丝

[b]朱，有着看透人心的眼睛的人[k]

[b]拥有一双能看透人心的朱红色眼睛的人[k]"
"01a_01000.bin.json:12","[b]“貴女にとって奪われたくないものは何か”[k]","[b]“对你来说，什么东西最不想被夺走？”[k]","01000:012","False","","","爱丽丝

[b]“对你来说不想被夺走的是什么？”[k]

[b]“你最不想被夺走的是什么？”[k]"
"01a_01000.bin.json:15","[b]問う、その答えを私は――……[k]","[b]她问道。我的回答是……[k]","01000:015","False","","","爱丽丝

[b]问，我回答是……[k]

[b]问，我的答案是——……[k]"
"01a_01000.bin.json:18","――わたし、","——我，神田爱丽丝","01000:018","False","","","

——我，

——我，"
"01a_01000.bin.json:19","神田アリスが弓道を始めたのは、御幸森女学院高等学校に入学してからのことだった。","开始练习弓道，是在进入御幸森女子高中之后。","01000:019","False","","","

神田爱丽丝开始练习弓道，是在进入御幸森女子高中之后。

神田爱丽丝开始弓道是在进入御幸森女子高中之后。"
"01a_01000.bin.json:22","弓道部へ入部した理由は２つある。","我加入弓道部的理由有两个。","01000:022","False","","","

进入弓道部的理由有两个。

加入弓道部的理由有两个。"
"01a_01000.bin.json:23","ひとつは今まで武道というものに触れてこなかったわたしが、学校の少し離れたところにある弓道場に足を踏み入れたときに感じた空気と匂いだった。","一是至今从未接触过武道的我，在踏入学校里有些偏僻的弓道场时感受到的气味。","01000:023","False","","","

一个是至今为止没有接触过武道的我，踏入学校稍微远一点的弓道场时感受到的空气和味道。

一个是至今为止从未接触过武道的我，踏进离学校稍远的一家射箭场时感受到的空气和气味。"
"01a_01000.bin.json:24","武道の道場という記号から緊張感のある空気と――","从武道的道场这个符号，我感到紧张的气氛——","01000:024","False","","","

从武道道场这个记号到有紧张感的气氛——

从武道的道场这个符号到紧张的气氛——"
"01a_01000.bin.json:25","春の穏やかな雨が音もなく弓道場を濡らし、弓を射るために開けているところから目にできる青青とした木々が一身に雨を受け、柔らかな土を濡らしていた。","春天的小雨无声地润湿弓道场，从射箭的地方能够看到的翠绿的树木沾满雨水，柔软的土地也被打湿。","01000:025","False","","","

春天平静的雨没有声音地弄湿了弓道场，为了射弓而打开的地方可以看到青青的树木一身受到雨，沾湿了柔软的土地。

春天和煦的雨水无声地打湿了射箭场，从为了射箭而打开的地方看到的青青的树木全都被雨淋在身上，打湿了柔软的泥土。"
"01a_01000.bin.json:26","ピリとした空気と、雨を通して強く香った木々と土の柔らかな香りがわたしを受け入れてくれた気がしたのだ。此処がわたしの居場所だと。","清新的空气、雨后树木和泥土散发的气味好像接纳了我。这里就是我的容身之处。","01000:026","False","","","

清新的空气和透过雨水散发出的树木和柔软泥土的香气，似乎接纳了我。这里就是我的容身之处。

我觉得通过雨水强烈散发出的树木和泥土的柔和香味吸引了我。这里是我的住处。"
"01a_01000.bin.json:27","そしてもうひとつは――","还有一个理由是——","01000:027","False","","","

还有一个是——

另一个是——"
"01a_01000.bin.json:29","宮原","宫原","01000:029","False","","","

宫原

宫原"
"01a_01000.bin.json:30","神田、集中して。","神田同学，集中精神。","01000:030","False","","","宫原

神田，集中精神。

神田、集中して。"
"01a_01000.bin.json:33","部の長である宮原葵先輩の声に背を叩かれ、頭の中に膨らんでいたあの頃の思いを消す。","部长宫院葵学姐的声音从背后传来，我停止脑中的回忆。","01000:033","False","","","

部长宫原葵前辈的声音拍了拍我的背，让我脑海中膨胀的回忆消失了。

被部长宫原葵前辈的声音敲了一下，我消除了那时膨胀在脑海中的想法。"
"01a_01000.bin.json:34","射法八節に習い、足踏みから始め、胴造りをする。","按照射法八节，首先踏足，然后定身。","01000:034","False","","","

学习射法八节，从踏脚开始，做躯干构造。

学习射法八节，从踏步开始，做躯干。"
"01a_01000.bin.json:35","そして、","之后，","01000:035","False","","","

然后

然后，"
"01a_01000.bin.json:36","顔を的に向けたまま、左足を的に向かい半歩踏み開き、右足を外に開く。弓構えだ。","脸朝向靶子，左脚向前半步踩开，右脚向外张开。这是搭箭。","01000:036","False","","","

脸朝向靶子，左脚向靶子踏半步，右脚向外打开。是弓箭的架势。

脸朝着靶子，左脚向前半步踩开，右脚向外张开。弓架"
"01a_01000.bin.json:37","胴に芯を入れたように正し、弓を押すように弦を引いてゆき、矢の一つを添え構えた。","像是插入了笔芯一样端正身体，像推弓一样拉开弦，插上一支箭。","01000:037","False","","","

像是把芯放进躯干一样正确，像按弓一样拉着弦，再加上一支箭。

她的身体像装了芯一样端正，像推弓一样拉弦，插上一支箭。"
