"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_03400.bin.json:2","三章","第三章","03400:002","False","","","

第三章

三章"
"01a_03400.bin.json:3","――マラソン大会当日。","——马拉松大会当天。","03400:003","False","","","

——马拉松大会当天。

——马拉松比赛当天。"
"01a_03400.bin.json:6","１年生たちは皆、概ね憂鬱な顔をしていた。","一年级的学生们，大概都露出忧郁的表情。","03400:006","False","","","

一年级的学生们，大概都露出忧郁的表情。

１年级学生的脸上都露出了忧郁的表情。"
"01a_03400.bin.json:7","気が乗らない理由は幾つもあるけれど、大きくふたつの理由がある。","虽然有很多不感兴趣的理由，但大致有两个理由。","03400:007","False","","","

虽然有很多不感兴趣的理由，但大致有两个理由。

提不起劲的理由有很多，大致有两个。"
"01a_03400.bin.json:8","それは、持久走という地を踏み、足を上げるという反復運動が純粋に好きではないこと。","那就是，并不纯粹喜欢耐力跑这种踏地、抬腿的反复运动。","03400:008","False","","","

那就是，我并不纯粹喜欢耐力跑这种踏地、抬腿的反复运动。

那就是，我不纯粹喜欢踏上持久走这一土地，抬起脚的反复运动。"
"01a_03400.bin.json:9","そして、マラソン大会がその日のすべてを包括するイベントとしてでなく、授業を終えた後に行う行事としてあることが憂鬱なもうひとつの原因だった。","而且，马拉松大会不是包含当天全部的活动，而是作为上课结束后举行的活动，这是令人郁闷的另一个原因。","03400:009","False","","","

而且，马拉松大会不是包含当天全部的活动，而是作为上课结束后举行的活动，这是令人郁闷的另一个原因。

令人郁闷的另一个原因是，马拉松比赛不是包括当天的所有活动，而是在下课后举行的活动。"
"01a_03400.bin.json:10","汗まみれになって疲労困憊になるのはこの際仕方ないとしても、一日の授業が潰れればある程度仕方ないと諦めも付く。","虽然在这个时候没办法因为浑身是汗而疲惫，但是一天的课倒闭的话，也会因为某种程度上没办法而放弃。","03400:010","False","","","

虽然在这个时候没办法因为浑身是汗而疲惫，但是一天的课倒闭的话，也会因为某种程度上没办法而放弃。

汗流浃背、疲惫不堪是没办法的事，但一天的课上不了，某种程度上也会放弃。"
"01a_03400.bin.json:11","しかし、体育の一コマとして考えられているこのイベントは、すべての授業が終わった５時限目の後に行われるのだ。","但是，被认为是体育课的一节课的该活动，是在所有课程结束的第５节课后进行。","03400:011","False","","","

但是，被认为是体育课的一节课的该活动，是在所有课程结束的第５节课后进行。

但是，作为体育的一个场景被考虑的这个活动，是在所有课程结束后的第５节之后举行的。"
"01a_03400.bin.json:12","当日になって改めて報されたそのことが、皆のやる気を削いでいた。","当天重新报告的消息打击了大家的干劲。","03400:012","False","","","

当天重新报告的消息打击了大家的干劲。

到了当天重新报道的那件事，削减了大家的干劲。"
"01a_03400.bin.json:13","でも、","但是，","03400:013","False","","","

但是，

但是"
"01a_03400.bin.json:15","アリス","爱丽丝","03400:015","False","","","

爱丽丝

爱丽丝"
"01a_03400.bin.json:16","『わたしにとってはチャンスだ』","“对我来说是机会。”","03400:016","False","","","爱丽丝

“对我来说是机会。”

“对我来说是个机会。”"
"01a_03400.bin.json:18","合同練習での最高順位は低いままだったけれど、今回のマラソン大会は良いところを見せなくちゃならない。","虽然联合练习的最高排名一直很低，但是这次的马拉松大会必须要展示好的地方。","03400:018","False","","","

虽然联合练习的最高排名一直很低，但是这次的马拉松大会必须要展示好的地方。

虽然在联合训练中的最高排名一直很低，但这次马拉松比赛一定要展现出好的一面。"
"01a_03400.bin.json:20","佐和良義先輩へ約束したんだもんね……！","因为和佐和良义前辈约定了呢……！","03400:020","False","","","爱丽丝

因为和佐和良义前辈约定了呢……！

跟佐和良义前辈约好了……！"
"01a_03400.bin.json:23","昨日――","昨天——","03400:023","False","","","

昨天——

昨天——"
