"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"01a_02601.bin.json:3","二章","第二章","02601:003","False","","","

第二章

第二章"
"01a_02601.bin.json:4","――何か思い違いをしている気がする。","——感觉你误会了什么。","02601:004","False","","","

——感觉你误会了什么。

——我好像误会什么了。"
"01a_02601.bin.json:5","何かを見落としているような……。","好像看漏了什么……","02601:005","False","","","

好像看漏了什么……

好像看漏了什么……"
"01a_02601.bin.json:7","アリス","爱丽丝","02601:007","False","","","

爱丽丝

爱丽丝"
"01a_02601.bin.json:8","『……もう少し考えてみよう』","“……再考虑一下吧”","02601:008","False","","","爱丽丝

“……再考虑一下吧”

“……再考虑考虑吧。”"
"01a_02601.bin.json:10","床に視線を落としつつ、熟考する。","我的视线落在地板上，陷入深思。","02601:010","False","","","

她的视线落在地板上，陷入深思。

一边将视线投向地板，一边仔细考虑。"
"01a_02601.bin.json:11","佐和良義先輩が見抜き、わたしが見落としているもの……。","佐和良义前辈看穿了，我看漏了的东西……","02601:011","False","","","

佐和良义前辈看穿了，我看漏了的东西……

佐和良义前辈看穿，我却看漏的东西……"
"01a_02601.bin.json:13","……[#]何？　何が……。","……[#]什么？什么……","02601:013","False","","","爱丽丝

……[#]什么？什么……

……[#]什么？什么……"
"01a_02601.bin.json:16","講堂の扉が開き、来訪者が訪れた。","礼堂的门打开了，来访者来访。","02601:016","False","","","

礼堂的门打开了，来访者来访。

礼堂的门开了，来访者来访。"
"01a_02601.bin.json:17","答えに行き着かないまま思考を中断し、わたしは現れた彼女に気付かれぬよう身を潜めた……。","在回答不周到的情况下中断思考，我为了不被出现的她注意到而潜入了身体……","02601:017","False","","","

在回答不周到的情况下中断思考，我为了不被出现的她注意到而潜入了身体……

我还没找到答案就中断了思考，为了不被出现的她发现，躲了起来……"
"01a_02601.bin.json:21","喧噪はわたしの耳には入っていなかった。","我的耳朵里没有嘈杂。","02601:021","False","","","

我的耳朵里没有嘈杂。

我听不到喧闹声。"
"01a_02601.bin.json:22","否、","不，","02601:022","False","","","

不，

与否，"
"01a_02601.bin.json:25","それは目の前で話す穂高明の声もだ。","那也是在眼前说话的穗高明的声音。","02601:025","False","","","

那也是在眼前说话的穗高明的声音。

这是穗高明在眼前说的声音。"
